char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm_x,training_pattern,hip_score,waist_def_score,somatotype,height_cm_y,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,elbow_circ_cm,forearm_circ_cm,wrist_circ_cm,upper_arm_length_cm,forearm_length_cm,total_arm_length_cm,upper_leg_length_cm,lower_leg_length_cm,total_leg_length_cm
char_23365,male,19,athletic_hyper,0.0945,0.7846,0.41,0.6118,0.3118,0.5534,0.3876,0.4449,0.6066,0.5146,,balanced,0.2215,0.8683,v_shape,170.04,40.11,129.2,88.93,107.4,66.55,35.0,37.76,29.15,25.33,15.88,23.86,23.58,47.43,42.39,41.2,83.58
char_23395,male,34,normal,0.1767,0.1578,0.4341,0.84,0.7817,0.8368,0.873,0.8896,0.5896,0.884,,balanced,0.7195,0.27,pear,184.0,36.57,102.81,97.11,113.62,63.69,34.44,32.8,26.21,21.86,15.13,27.58,23.79,51.37,47.64,49.3,96.94
char_23440,male,37,overweight,0.5024,0.2589,0.4481,0.6817,0.3817,0.6467,0.6091,0.5748,0.4376,0.5774,,balanced,0.8281,0.8977,pear,179.09,46.31,130.23,132.82,152.66,84.38,42.06,40.06,31.77,26.51,17.66,25.44,23.01,48.45,45.67,46.26,91.92
char_23511,male,17,normal,0.3118,0.2118,0.4228,0.4023,0.63,0.33,0.3912,0.3502,0.5296,0.5091,,balanced,0.4885,0.2841,apple,166.24,40.12,106.29,111.1,123.69,68.45,36.21,33.09,28.12,25.82,16.76,23.44,23.01,46.45,40.12,41.96,82.07
char_23514,male,37,overweight,0.549,0.3293,0.4626,0.4942,0.3307,0.6242,0.5848,0.3451,0.3242,0.5838,,balanced,0.6255,0.8871,rectangle,178.22,47.97,127.98,137.5,156.82,87.52,44.57,39.31,31.95,27.04,17.97,24.25,22.52,46.77,46.04,46.6,92.62
char_23536,male,22,obese,0.6363,0.3069,0.4999,0.5306,0.2651,0.4954,0.4715,0.5255,0.5651,0.4031,,balanced,0.382,0.8897,rectangle,179.36,50.69,136.28,144.63,161.04,88.8,44.95,44.49,35.21,30.63,19.32,26.53,25.14,51.67,45.92,46.75,92.66
char_23565,male,39,obese,0.9513,0.1914,0.3956,0.5246,0.3512,0.3439,0.4259,0.6439,0.4128,0.5077,,balanced,0.64,0.8686,apple,165.62,60.78,271.34,182.41,200.27,108.57,49.96,51.91,39.56,32.49,21.09,24.69,21.58,46.27,39.09,41.17,80.25
char_23567,male,26,obese,0.774,0.2879,0.4333,0.4224,0.6079,0.6119,0.7184,0.5072,0.4851,0.7224,,balanced,0.8241,0.6024,apple,174.82,52.94,129.35,165.73,185.28,100.83,49.33,44.83,35.84,30.23,19.75,24.98,22.98,47.96,44.57,47.05,91.61
char_23674,male,36,overweight,0.476,0.22,0.4299,0.5451,0.6816,0.6466,0.7004,0.5572,0.5717,0.4004,,balanced,0.5442,0.4236,apple,176.36,44.42,115.6,129.24,144.96,80.13,41.86,38.16,31.11,27.07,17.74,25.14,23.51,48.65,44.85,46.66,91.5
char_23713,male,40,athletic_lean,0.1022,0.6145,0.4276,0.0786,0.2762,0.3786,0.3016,0.1243,0.3511,0.1661,,pull_dominant,0.8443,0.525,pear,163.57,37.84,100.91,92.14,111.58,66.12,35.16,32.53,26.51,23.6,15.11,21.98,21.84,43.82,41.04,40.97,82.01
char_23748,male,26,obese,0.8463,0.1568,0.4299,0.4504,0.7277,0.7117,0.7504,0.5025,0.5308,0.5088,,balanced,0.5956,0.3225,apple,176.55,53.44,130.51,172.17,189.82,102.96,49.67,44.49,36.3,31.05,20.32,24.87,23.22,48.09,45.79,47.37,93.15
char_23750,male,27,obese,0.7134,0.2734,0.3657,0.5012,0.4608,0.5485,0.615,0.5382,0.6308,0.3308,,balanced,0.8387,0.8356,pear,166.94,51.95,134.2,157.73,177.55,96.9,47.18,45.04,35.8,31.34,19.83,23.35,22.39,45.74,40.57,42.43,82.99
char_23754,male,27,obese,0.8088,0.2128,0.426,0.6178,0.3178,0.5122,0.3222,0.5199,0.5586,0.5138,,balanced,0.8159,0.8003,pear,170.75,55.71,276.61,168.44,188.17,102.08,45.69,46.76,37.19,32.14,20.46,24.51,23.32,47.83,42.77,41.22,83.98
char_23816,male,14,obese,0.7,0.2667,0.4349,0.4339,0.6608,0.4676,0.3608,0.5948,0.5448,0.6142,,balanced,0.6554,0.4534,apple,168.68,51.01,127.93,155.83,171.88,93.23,43.92,45.66,35.73,30.37,19.51,25.61,23.45,49.05,42.57,42.16,84.71
char_23822,male,34,obese,0.7175,0.2219,0.4327,0.5812,0.5734,0.4061,0.4646,0.3003,0.2812,0.4958,,balanced,0.5248,0.8294,rectangle,172.15,52.63,144.2,154.92,170.81,92.93,45.87,41.35,33.89,28.66,19.11,23.0,21.5,44.5,41.66,43.46,85.11
char_23832,male,23,underweight,0.0386,0.1273,0.4286,0.5594,0.6686,0.7094,0.6777,0.7313,0.4313,0.5188,,balanced,0.8751,0.7537,pear,176.45,30.21,84.84,70.59,92.07,48.9,26.11,25.23,20.44,15.29,12.72,26.44,22.48,48.92,45.56,46.32,91.87
char_23841,male,14,obese,0.7,0.2159,0.4286,0.5297,0.4329,0.6417,0.4672,0.3608,0.6581,0.6608,,balanced,0.6807,0.3877,apple,173.02,50.82,132.23,155.94,174.17,94.85,44.38,40.78,34.42,31.25,19.8,23.65,24.06,47.71,44.68,43.38,88.06
char_23854,male,14,overweight,0.5608,0.2633,0.4276,0.5535,0.7005,0.4767,0.7143,0.7087,0.4143,0.5147,,balanced,0.2481,0.2335,apple,174.15,47.35,123.04,137.27,148.65,81.21,44.31,43.57,33.3,26.91,17.99,26.12,22.37,48.48,42.39,46.68,89.06
char_23922,male,22,normal,0.259,0.207,0.2856,0.392,0.644,0.6066,0.3773,0.344,0.4631,0.4249,,balanced,0.4028,0.8783,rectangle,154.96,38.6,101.59,103.27,119.89,68.77,34.62,31.46,26.73,24.16,16.12,19.93,19.27,39.2,37.64,35.44,73.07
char_23926,male,22,athletic_hyper,0.092,0.8151,0.4292,0.3775,0.3724,0.31,0.5291,0.61,0.5112,0.5115,,upper_dominant,0.7483,0.7126,pear,167.67,40.73,120.18,92.35,107.81,63.63,35.35,44.41,31.95,25.98,16.14,25.89,23.46,49.34,39.99,43.91,83.88
char_23939,male,21,normal,0.2022,0.2679,0.4298,0.4411,0.4059,0.4028,0.326,0.5074,0.2074,0.3165,,balanced,0.8084,0.3611,pear,168.29,38.22,110.51,101.25,118.81,67.23,34.63,35.81,27.52,22.41,15.36,24.49,20.94,45.43,41.45,41.42,82.86
char_24012,male,28,obese,0.7076,0.2272,0.5263,0.1399,0.2766,0.4022,0.2338,0.1022,0.1022,0.1457,,balanced,0.7141,0.7521,pear,174.86,50.83,129.26,156.14,175.7,96.41,45.92,42.12,34.24,29.15,19.22,24.14,22.45,46.59,45.9,44.68,90.58
char_24039,male,27,normal,0.2922,0.199,0.4279,0.3167,0.395,0.5924,0.4891,0.6167,0.6107,0.3942,,balanced,0.6501,0.6371,pear,170.07,39.15,98.16,108.19,126.34,71.11,36.41,36.89,29.3,26.01,16.74,25.69,23.75,49.44,43.97,43.64,87.59
char_24048,male,16,overweight,0.4179,0.2638,0.4238,0.2474,0.3704,0.3674,0.2913,0.2892,0.2977,0.5474,,balanced,0.4236,0.6971,rectangle,164.17,43.06,109.94,120.83,136.5,76.34,38.94,36.92,30.02,26.02,17.21,23.01,21.4,44.41,40.67,40.65,81.31
char_24062,male,35,obese,0.8242,0.2508,0.4332,0.4549,0.6377,0.5434,0.5939,0.4255,0.604,0.7255,,balanced,0.7173,0.3434,apple,172.66,54.25,133.97,171.14,188.78,102.05,48.65,44.16,36.45,32.07,20.48,24.37,23.8,48.17,43.59,45.31,88.88
char_24216,male,22,overweight,0.5718,0.299,0.4279,0.5739,0.6582,0.3582,0.5124,0.6283,0.6073,0.4241,,balanced,0.5346,0.4508,apple,170.49,48.45,129.61,140.28,153.86,83.74,42.98,43.53,34.09,29.34,18.71,25.51,23.73,49.23,40.76,43.88,84.63
char_24287,male,24,obese,0.9278,0.2064,0.4275,0.5686,0.6358,0.4907,0.7907,0.5139,0.5689,0.6613,,balanced,0.7822,0.4423,apple,175.42,57.78,272.51,182.96,200.91,108.17,52.04,46.97,38.03,32.55,21.03,24.75,23.43,48.18,42.64,47.73,90.36
char_24293,male,32,athletic_hyper,0.0653,0.852,0.429,0.6896,0.5804,0.4493,0.7493,0.5515,0.4508,0.5828,,balanced,0.496,0.3476,rectangle,175.94,39.57,130.52,87.98,106.27,64.21,37.3,38.72,28.7,22.47,15.24,25.22,23.1,48.31,41.86,46.9,88.74
char_24327,male,26,underweight,0.1101,0.1083,0.43,0.5045,0.4509,0.7296,0.5325,0.7302,0.6041,0.7509,,balanced,0.7819,0.3489,pear,173.86,33.18,86.78,85.19,103.83,57.5,28.88,29.5,23.98,20.29,14.32,26.56,23.75,50.31,45.89,44.38,90.26
char_24384,male,27,obese,0.7323,0.2689,0.4242,0.6825,0.3825,0.6196,0.3942,0.4275,0.4646,0.5054,,balanced,0.5147,0.3607,apple,173.46,53.88,147.65,159.09,176.38,96.48,45.21,43.66,35.23,30.23,19.6,23.75,22.6,46.35,44.16,42.16,86.31
char_24385,male,32,normal,0.3063,0.152,0.4063,0.2917,0.5917,0.4316,0.395,0.5741,0.384,0.5682,,balanced,0.8066,0.2439,apple,164.33,39.08,97.47,112.08,127.74,70.21,35.4,36.31,28.59,24.02,16.26,24.75,21.63,46.37,40.78,41.27,82.04
char_24397,male,28,obese,0.6738,0.179,0.4431,0.6159,0.8368,0.8411,0.8406,0.7407,0.7996,0.9159,,balanced,0.7244,0.8121,pear,182.05,48.79,119.52,150.8,169.32,92.12,44.92,41.59,34.17,29.78,19.29,27.07,25.46,52.53,48.15,49.28,97.42
char_24458,male,32,obese,0.7636,0.2471,0.428,0.3213,0.3377,0.6087,0.4318,0.4688,0.6213,0.4708,,balanced,0.7737,0.5045,apple,169.64,52.13,127.83,164.29,184.45,100.68,46.49,45.58,36.61,32.41,20.35,24.6,23.8,48.4,44.22,42.86,87.07
char_24480,male,22,overweight,0.459,0.2076,0.3601,0.0432,0.1524,0.1418,0.3361,0.0459,0.0697,0.1439,,balanced,0.6438,0.24,apple,154.23,43.5,110.77,128.28,143.93,79.06,41.52,36.51,29.92,25.95,17.38,19.55,18.25,37.8,34.75,38.22,72.96
char_24506,male,40,obese,0.7055,0.2427,0.428,0.3814,0.2404,0.2141,0.4662,0.1662,0.2021,0.4368,,balanced,0.2917,0.3188,apple,167.42,52.08,139.66,153.05,166.23,89.88,47.32,41.49,33.91,28.98,19.15,21.96,20.81,42.77,38.8,43.2,81.99
char_24520,male,25,overweight,0.4062,0.3051,0.4262,0.5134,0.4881,0.486,0.4799,0.634,0.5035,0.7799,,balanced,0.8194,0.7588,pear,170.36,43.43,114.59,122.29,140.03,77.37,38.91,39.74,31.0,26.08,17.15,25.58,22.95,48.54,42.42,43.39,85.8
char_24522,male,26,normal,0.3252,0.1487,0.4437,0.6218,0.5219,0.4441,0.454,0.3218,0.5617,0.5793,,balanced,0.8256,0.6689,pear,173.47,40.41,116.96,112.18,129.18,70.88,36.05,31.62,27.65,25.66,16.8,23.54,23.74,47.28,42.66,43.84,86.49
char_24549,male,15,obese,0.6816,0.2153,0.4156,0.4005,0.5954,0.4786,0.493,0.6899,0.3899,0.5544,,balanced,0.6445,0.2928,apple,168.22,49.65,123.64,153.55,169.37,91.56,44.5,46.22,35.17,28.49,18.92,25.79,21.91,47.69,41.86,43.07,84.92
char_24584,male,19,normal,0.1801,0.1613,0.4284,0.656,0.3911,0.5324,0.356,0.5184,0.3876,0.3565,,balanced,0.3361,0.4763,v_shape,171.94,36.95,111.77,94.95,109.94,62.86,32.56,32.59,26.31,22.6,15.37,24.48,22.17,46.66,43.11,41.81,84.91
char_24668,male,18,obese,0.7168,0.2947,0.427,0.7057,0.4438,0.4977,0.6516,0.7009,0.7106,0.4106,,balanced,0.6502,0.5677,apple,175.48,53.64,273.65,157.26,173.79,93.96,47.21,47.1,36.79,31.76,19.95,25.93,24.44,50.37,42.65,45.79,88.43
char_24670,male,31,normal,0.246,0.2872,0.4292,0.386,0.547,0.2769,0.3842,0.5769,0.4921,0.4016,,balanced,0.5166,0.7577,rectangle,165.88,39.18,105.03,102.96,117.1,65.84,35.62,37.11,28.91,24.99,16.24,25.25,22.94,48.19,39.68,42.15,81.82
char_24672,male,29,normal,0.2945,0.1741,0.4278,0.3254,0.5155,0.4743,0.5991,0.4931,0.6254,0.382,,balanced,0.5393,0.7006,rectangle,170.13,39.01,97.46,107.17,123.04,68.66,37.54,34.26,28.45,26.09,16.79,24.79,23.83,48.61,42.36,45.1,87.45
char_24677,male,28,overweight,0.5247,0.237,0.4273,0.3707,0.6707,0.6112,0.4668,0.4211,0.4295,0.6163,,balanced,0.236,0.6398,apple,170.54,45.43,111.93,131.78,146.26,81.6,41.09,38.29,31.37,27.01,17.9,24.17,22.43,46.59,44.19,43.31,87.49
char_24726,male,25,obese,0.6913,0.2741,0.4249,0.5961,0.4931,0.486,0.454,0.478,0.754,0.4976,,balanced,0.4769,0.6849,rectangle,171.31,51.92,138.24,151.98,167.78,91.36,44.61,43.01,35.28,31.64,19.84,24.35,24.66,49.01,42.35,42.98,85.32
char_24754,male,29,obese,0.6569,0.3224,0.4558,0.6755,0.4519,0.3897,0.4244,0.3793,0.3755,0.476,,balanced,0.7501,0.8607,pear,174.11,52.16,144.25,150.49,168.41,91.89,45.05,42.54,34.16,29.01,18.94,24.16,22.73,46.89,42.48,43.99,86.45
char_24774,male,19,normal,0.308,0.1771,0.4318,0.364,0.5902,0.5317,0.3315,0.6231,0.3231,0.3422,,balanced,0.4565,0.8065,rectangle,168.59,39.58,103.0,108.59,124.75,70.39,35.16,37.38,28.92,23.75,16.17,25.64,21.81,47.45,43.29,41.63,84.91
char_24783,male,19,obese,0.7818,0.2858,0.4139,0.6166,0.3948,0.4328,0.4909,0.3166,0.4402,0.3232,,balanced,0.305,0.5159,apple,170.97,56.0,151.74,161.87,177.02,96.45,48.4,44.1,35.9,31.22,20.05,22.68,22.17,44.85,41.14,42.95,84.08
char_24801,male,35,obese,0.8985,0.2407,0.4304,0.4591,0.4469,0.3834,0.5609,0.4712,0.532,0.2609,,balanced,0.3236,0.3917,apple,171.07,58.2,271.67,175.19,190.19,102.82,51.23,48.92,38.72,33.42,21.14,24.43,23.23,47.66,41.24,44.67,85.9
char_24865,male,35,obese,0.739,0.222,0.4257,0.6635,0.7372,0.6141,0.5404,0.4372,0.4839,0.4858,,balanced,0.6707,0.2534,apple,175.3,52.99,142.63,161.51,178.1,96.66,45.83,42.12,34.61,29.7,19.5,23.93,22.78,46.71,44.21,44.25,88.44
char_24899,male,25,overweight,0.5276,0.2499,0.4311,0.4803,0.6489,0.3489,0.3529,0.4705,0.4364,0.5355,,balanced,0.5335,0.3331,apple,167.85,46.44,123.36,135.45,148.65,80.99,40.42,40.26,32.21,27.57,18.06,24.41,22.58,46.99,40.76,41.83,82.58
char_24929,male,19,obese,0.8443,0.3005,0.4227,0.497,0.6721,0.5453,0.5881,0.797,0.5286,0.668,,balanced,0.5632,0.6606,apple,171.61,56.0,262.88,170.94,188.01,102.13,49.03,50.94,38.48,31.29,20.3,26.81,23.07,49.88,43.1,44.74,87.83
char_24950,male,17,normal,0.2538,0.2736,0.4263,0.6005,0.3618,0.4236,0.3437,0.46,0.3005,0.5383,,balanced,0.2643,0.6772,v_shape,169.86,39.87,119.24,102.44,116.69,66.64,35.24,34.93,27.76,23.24,15.79,23.98,21.5,45.48,41.51,41.5,83.01
char_24951,male,25,overweight,0.5317,0.2994,0.4764,0.6121,0.6172,0.5958,0.5244,0.7661,0.4661,0.6385,,balanced,0.8409,0.8692,pear,179.01,47.09,125.16,136.51,155.39,85.44,41.58,43.84,33.35,26.92,17.87,27.74,23.92,51.66,46.26,46.41,92.65
char_24972,male,15,obese,0.6776,0.2307,0.4246,0.5707,0.3948,0.6539,0.3539,0.4974,0.6253,0.4488,,balanced,0.7019,0.4482,apple,172.06,50.82,136.46,153.69,172.54,94.44,43.04,43.14,34.96,30.97,19.62,24.43,23.75,48.19,44.65,41.64,86.28
char_25000,male,24,obese,0.9585,0.2031,0.425,0.4774,0.4372,0.5065,0.3165,0.5927,0.4984,0.6165,,balanced,0.5713,0.7156,apple,168.43,59.8,269.45,183.56,202.05,109.96,48.9,51.31,39.72,33.27,21.35,25.21,22.88,48.09,42.64,41.1,83.72
char_25039,male,23,underweight,0.0549,0.0693,0.4298,0.3959,0.6054,0.5976,0.5602,0.4028,0.3509,0.6509,,balanced,0.3456,0.5853,v_shape,172.09,30.1,79.47,70.84,87.61,46.8,25.91,20.84,19.0,15.4,12.76,24.14,21.89,46.03,44.01,44.72,88.72
char_25045,male,25,athletic_hyper,0.0823,0.8641,0.4719,0.516,0.7785,0.5244,0.4946,0.547,0.5877,0.4785,,lower_dominant,0.5829,0.7079,rectangle,175.81,38.23,113.13,90.11,113.81,69.97,36.9,37.14,27.88,23.31,15.49,26.61,25.16,51.75,44.81,45.44,90.22
char_25158,male,24,normal,0.1837,0.2217,0.4282,0.5001,0.6586,0.5923,0.3838,0.3586,0.4859,0.6311,,balanced,0.594,0.5727,rectangle,170.99,37.16,102.03,97.46,114.07,65.18,32.83,29.44,25.48,23.21,15.54,23.58,22.84,46.42,43.95,42.2,86.15
char_25169,male,19,overweight,0.5497,0.215,0.4302,0.7414,0.6728,0.7197,0.4414,0.6691,0.4964,0.4927,,balanced,0.6581,0.5324,pear,176.42,47.28,133.07,138.19,155.68,85.81,40.18,41.48,32.63,27.08,18.03,25.67,23.01,48.68,45.82,43.13,88.93
char_25187,male,19,underweight,0.0236,0.1496,0.4283,0.2463,0.435,0.135,0.3596,0.2606,0.351,0.1865,,balanced,0.3993,0.2988,v_shape,163.05,29.91,85.91,68.57,83.76,43.49,25.8,22.54,19.79,16.76,13.11,22.92,21.85,44.77,37.64,41.73,79.36
char_25198,male,39,athletic_hyper,0.1238,0.7699,0.3495,0.4315,0.4156,0.6136,0.7156,0.5719,0.5552,0.6847,,upper_dominant,0.6082,0.468,rectangle,165.66,41.18,116.01,97.44,113.61,68.52,38.17,41.29,30.99,25.75,16.13,23.55,21.73,45.28,40.56,42.91,83.45
char_25218,male,19,obese,0.9129,0.2257,0.4194,0.6302,0.3302,0.334,0.5605,0.5698,0.3344,0.4243,,balanced,0.2857,0.3588,apple,171.2,60.64,273.09,176.51,190.47,102.37,51.24,50.73,38.73,31.41,20.63,24.61,21.59,46.2,40.04,44.13,84.16
char_25311,male,21,athletic_hyper,0.1215,0.8061,0.4283,0.4775,0.6728,0.6898,0.4368,0.3902,0.6902,0.3946,,upper_dominant,0.4235,0.682,rectangle,172.4,41.94,123.04,97.12,113.47,69.89,35.38,39.07,31.13,28.01,16.79,24.24,24.66,48.9,45.13,42.75,87.86
char_25407,male,23,obese,0.6887,0.2077,0.4495,0.4677,0.4194,0.5914,0.5456,0.3683,0.6683,0.4999,,balanced,0.643,0.7833,rectangle,175.05,50.17,128.79,152.4,170.97,93.38,45.35,40.63,34.36,31.41,19.8,24.29,24.63,48.92,44.98,45.43,90.39
char_25416,male,21,athletic_lean,0.0723,0.4915,0.4631,0.2402,0.448,0.218,0.1668,0.4668,0.4353,0.2487,,upper_dominant,0.482,0.4156,rectangle,164.71,36.25,102.29,83.29,96.12,54.36,28.51,35.41,27.05,22.73,14.81,25.33,23.33,48.66,40.38,40.73,81.11
char_25433,male,23,athletic_hyper,0.0823,0.8315,0.4541,0.4679,0.2802,0.5368,0.3217,0.5325,0.5802,0.3323,,push_dominant,0.4106,0.6705,rectangle,171.98,40.12,125.14,88.92,109.58,67.47,34.21,42.39,31.16,26.25,16.19,25.85,24.59,50.43,44.14,42.29,86.42
char_25490,male,19,obese,0.9288,0.2451,0.4109,0.6863,0.4043,0.6655,0.4855,0.6436,0.7043,0.4747,,balanced,0.7119,0.3599,apple,173.54,60.56,273.31,184.17,203.54,110.58,49.42,50.34,39.66,34.29,21.51,25.12,24.0,49.12,44.2,42.81,87.0
char_25534,male,35,obese,0.869,0.2455,0.4285,0.5401,0.5751,0.402,0.5179,0.4682,0.5937,0.702,,balanced,0.4998,0.479,apple,170.66,56.86,273.61,173.1,188.51,101.51,48.95,46.38,37.61,32.75,20.84,24.4,23.62,48.02,41.39,43.99,85.37
char_25595,male,20,athletic_lean,0.1005,0.5168,0.359,0.2927,0.4033,0.1796,0.441,0.3107,0.4796,0.3856,,lower_dominant,0.2679,0.3837,v_shape,157.32,35.78,100.24,85.63,101.52,59.9,35.6,30.36,24.76,21.93,14.66,21.53,21.13,42.67,35.15,39.61,74.76
char_25687,male,30,obese,0.919,0.2696,0.4348,0.5507,0.6632,0.455,0.4884,0.6547,0.3632,0.5415,,balanced,0.6133,0.5244,apple,172.05,59.92,265.88,181.0,197.92,107.5,50.13,51.67,39.11,31.42,20.64,25.81,22.17,47.99,42.43,43.9,86.32
char_25713,male,25,obese,0.8107,0.1986,0.4317,0.4788,0.4536,0.5044,0.5552,0.2552,0.5346,0.278,,balanced,0.3524,0.76,apple,173.17,54.55,142.55,163.84,180.38,98.37,48.85,43.03,36.02,32.27,20.51,22.85,23.25,46.1,42.97,44.69,87.66
char_25724,male,18,normal,0.1821,0.2574,0.4641,0.361,0.6103,0.6517,0.3517,0.4641,0.4546,0.4675,,balanced,0.4783,0.8286,hourglass,173.47,37.18,96.28,96.23,113.79,66.05,33.2,32.41,26.55,23.39,15.55,25.4,23.49,48.89,46.41,43.47,89.87
char_25737,male,16,overweight,0.4312,0.2376,0.4263,0.5876,0.5424,0.3656,0.4947,0.3577,0.5354,0.6577,,balanced,0.7,0.7579,pear,170.59,43.95,122.41,123.53,139.12,76.1,39.52,35.08,29.81,26.93,17.52,23.41,23.14,46.55,40.78,43.56,84.34
char_25777,male,33,normal,0.3166,0.1246,0.4174,0.489,0.3048,0.5774,0.4586,0.3524,0.4873,0.6048,,balanced,0.4828,0.5796,rectangle,170.79,39.61,108.7,109.45,125.89,70.49,36.07,31.82,27.44,25.03,16.6,23.21,22.59,45.8,43.26,42.72,85.96
char_25811,male,18,normal,0.2225,0.2204,0.4326,0.2982,0.1937,0.154,0.454,0.4049,0.3139,0.4361,,balanced,0.6934,0.7185,pear,165.26,38.04,103.56,100.44,115.95,64.49,36.7,34.69,27.58,23.84,15.86,23.98,21.74,45.72,38.18,43.22,81.4
char_25844,male,28,obese,0.7675,0.2586,0.4807,0.6856,0.6852,0.6412,0.6635,0.7412,0.4412,0.4423,,balanced,0.4046,0.8963,rectangle,183.05,54.56,266.11,159.47,175.95,96.26,47.9,48.16,36.81,29.65,19.57,27.56,23.84,51.4,47.1,48.54,95.63
char_25887,male,39,obese,0.9506,0.2786,0.4287,0.6255,0.3323,0.3255,0.4177,0.498,0.452,0.3758,,balanced,0.6087,0.5751,apple,170.04,62.95,275.45,184.38,201.69,109.48,51.2,51.25,39.78,33.49,21.34,24.36,22.63,47.0,40.35,42.6,82.94
char_25900,male,30,overweight,0.3851,0.2863,0.4524,0.7219,0.9436,0.9046,0.9452,0.8963,0.9329,0.8921,,balanced,0.6174,0.6211,rectangle,185.77,42.35,105.53,119.14,135.91,75.85,40.0,37.66,30.53,26.88,17.3,28.51,26.66,55.16,49.44,51.19,100.62
char_25903,male,31,underweight,0.0753,0.1259,0.4282,0.7758,0.6445,0.7639,0.8277,0.5694,0.8694,0.8668,,balanced,0.3502,0.3795,v_shape,181.09,31.96,92.35,76.52,92.12,50.31,28.53,22.67,21.1,19.57,13.97,25.26,25.55,50.81,46.26,48.38,94.63
char_26000,male,35,obese,0.9019,0.1693,0.4314,0.5368,0.4791,0.5148,0.56,0.3607,0.26,0.2814,,balanced,0.3887,0.5942,apple,174.36,58.1,276.09,175.57,192.29,104.64,50.72,46.33,37.06,30.8,20.45,23.43,21.33,44.76,43.12,44.75,87.86
char_26023,male,22,obese,0.8225,0.274,0.4279,0.5246,0.4281,0.3419,0.4811,0.3616,0.2322,0.2246,,balanced,0.4682,0.3986,apple,170.83,57.46,275.58,168.74,184.45,100.07,49.79,46.89,36.66,30.2,19.92,23.29,21.05,44.33,40.57,43.44,84.0
char_26025,male,22,normal,0.2879,0.2245,0.4307,0.4769,0.7769,0.6622,0.5139,0.63,0.5388,0.4929,,balanced,0.7754,0.5673,pear,173.04,39.43,101.46,109.63,127.53,71.6,35.74,35.5,28.43,24.42,16.26,25.78,23.31,49.09,45.07,44.13,89.2
char_26027,male,38,normal,0.2426,0.1717,0.4314,0.3655,0.4695,0.3773,0.1695,0.4136,0.3996,0.3564,,balanced,0.6005,0.2482,rectangle,164.94,38.16,104.84,104.19,119.11,66.66,33.31,33.89,27.55,24.38,16.11,24.01,22.31,46.32,41.13,39.34,80.46
char_26045,male,20,normal,0.3157,0.2874,0.4891,0.5392,0.6653,0.6593,0.3653,0.4472,0.4565,0.5772,,balanced,0.2221,0.8538,v_shape,178.7,41.17,112.79,108.99,124.49,71.59,36.01,34.42,28.41,24.74,16.43,25.73,24.11,49.84,47.65,44.83,92.47
char_26081,male,23,normal,0.1866,0.1683,0.4265,0.3465,0.2938,0.5242,0.5938,0.4383,0.3155,0.5928,,balanced,0.3022,0.581,v_shape,171.07,36.55,95.22,94.98,110.26,63.16,35.74,31.62,25.88,22.13,15.26,24.17,21.61,45.78,42.96,44.99,87.94
char_26099,male,38,obese,0.937,0.2328,0.4069,0.5003,0.5731,0.5039,0.2731,0.525,0.4683,0.5696,,balanced,0.8147,0.5592,apple,166.36,59.4,270.09,185.21,204.76,111.81,48.7,49.93,38.99,32.77,21.11,24.21,22.23,46.43,41.79,39.65,81.43
char_26110,male,23,athletic_lean,0.1331,0.4447,0.4283,0.6493,0.6292,0.3626,0.5909,0.6626,0.599,0.3927,,balanced,0.6005,0.7028,rectangle,172.47,38.03,114.31,92.14,107.46,62.05,35.31,35.53,27.51,23.53,15.27,25.68,23.68,49.36,40.84,44.97,85.81
char_26118,male,28,athletic_hyper,0.0855,0.7442,0.3905,0.6626,0.5407,0.3964,0.6452,0.4773,0.3626,0.6541,,balanced,0.8319,0.8791,pear,169.95,39.23,126.34,89.14,108.89,64.55,36.64,35.79,27.21,21.61,14.78,23.43,21.29,44.72,39.5,43.82,83.31
char_26159,male,17,obese,0.8633,0.3244,0.4308,0.3663,0.3733,0.3916,0.5442,0.6663,0.5019,0.4668,,balanced,0.288,0.2698,apple,169.18,57.18,262.61,171.89,186.51,100.92,50.85,51.63,39.18,32.67,20.75,26.03,23.06,49.09,41.35,44.46,85.8
char_26240,male,28,athletic_hyper,0.1163,0.7195,0.4137,0.5548,0.5035,0.518,0.4667,0.6439,0.3439,0.3676,,pull_dominant,0.5516,0.3783,rectangle,170.57,40.49,122.83,95.48,111.84,67.45,36.2,41.19,29.63,22.98,15.18,25.26,21.68,46.94,42.21,42.54,84.73
char_26276,male,29,overweight,0.529,0.2668,0.4104,0.5027,0.4688,0.3545,0.3439,0.6439,0.6314,0.4685,,balanced,0.8325,0.2143,apple,165.51,46.63,124.28,138.04,153.69,83.09,40.25,43.32,33.74,29.39,18.57,25.21,23.48,48.69,39.88,40.74,80.61
char_26303,male,40,overweight,0.4237,0.2204,0.4277,0.2769,0.4134,0.5281,0.4482,0.5769,0.5359,0.5391,,balanced,0.6992,0.475,pear,168.51,42.56,105.49,123.82,141.23,78.13,39.02,39.58,31.24,27.12,17.55,25.37,23.21,48.58,43.08,43.04,86.11
