char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
ansur_05036,180.1,43.4,111.8,98.7,104.2,64.2,38.9,37.3,31.9,17.5,51.9,34.3,36.7,27.8,91.7,45.5,93.2,male,22.21
ansur_05037,176.1,39.9,105.1,95.6,104.8,65.5,36.8,38.6,32.8,17.2,51.4,33.8,37.4,28.5,96.3,47.9,87.9,male,23.16
ansur_05038,175.6,41.2,106.7,94.2,101.2,59.5,37.3,35.8,30.5,17.8,50.5,35.7,34.2,25.5,90.1,45.9,81.9,male,21.39
ansur_05039,183.0,40.9,119.2,108.7,111.3,69.1,42.1,42.5,31.8,16.3,54.7,36.5,39.2,27.9,99.7,52.1,106.1,male,29.33
ansur_05040,172.6,37.9,99.2,86.5,96.8,58.3,36.2,32.4,27.7,16.4,48.6,33.7,36.0,25.0,89.1,45.2,73.3,male,18.68
ansur_05041,171.8,39.9,103.1,96.5,102.2,64.6,40.2,33.4,30.1,16.5,49.5,34.8,35.7,26.7,88.7,46.2,81.8,male,24.51
ansur_05042,171.7,40.0,111.8,99.1,106.3,66.1,39.8,37.7,31.4,17.3,52.6,36.2,34.9,25.6,82.9,44.7,90.7,male,26.14
ansur_05043,181.1,38.2,111.6,97.4,103.8,62.3,36.0,34.3,31.0,17.8,53.6,36.4,38.7,27.4,93.2,48.4,87.5,male,24.59
ansur_05044,178.0,42.1,107.8,90.3,102.9,62.2,42.3,37.8,31.5,18.0,52.9,33.7,36.2,26.0,93.1,45.3,90.2,male,17.43
ansur_05045,166.4,37.4,100.8,76.1,88.3,53.3,36.5,36.1,30.9,16.9,50.4,31.1,33.9,24.5,84.1,41.8,66.3,male,11.28
ansur_05046,175.1,38.8,98.4,77.3,96.6,61.1,38.0,34.8,29.4,17.3,46.5,31.6,36.3,28.4,92.4,48.6,74.0,male,9.54
ansur_05047,197.2,43.0,114.3,106.6,117.1,70.2,42.5,34.0,30.1,18.1,55.4,40.6,41.5,30.4,100.6,53.1,109.3,male,24.67
ansur_05048,169.9,38.3,94.5,75.0,87.3,54.0,34.6,32.1,29.7,16.5,48.5,30.0,36.7,27.7,92.9,47.8,66.1,male,8.67
ansur_05049,181.9,43.1,111.6,98.3,108.3,67.6,43.7,38.9,32.3,17.5,54.7,35.8,36.0,27.3,91.1,46.7,99.3,male,21.84
ansur_05050,166.5,39.2,103.7,94.5,97.7,57.6,37.7,35.0,30.8,16.2,48.7,33.1,33.1,25.2,81.9,42.0,76.6,male,24.6
ansur_05051,156.7,35.0,96.1,82.8,90.3,54.4,37.0,31.6,26.8,15.1,50.1,30.7,30.7,23.7,78.9,39.6,61.9,male,21.0
ansur_05052,168.6,41.6,108.2,84.7,100.9,60.2,35.7,40.5,32.4,16.7,53.6,33.0,35.4,27.8,93.6,48.3,79.2,male,14.91
ansur_05053,177.1,43.3,111.6,106.5,108.4,64.9,41.3,36.3,31.8,18.0,52.3,36.4,38.5,27.7,91.4,46.7,98.4,male,27.71
ansur_05054,180.0,39.2,100.9,79.8,96.2,58.3,37.4,35.0,30.8,17.3,49.4,32.2,38.0,29.9,95.3,48.6,77.4,male,10.68
ansur_05055,178.3,39.4,117.4,98.0,100.4,60.9,38.8,40.2,32.6,17.0,56.7,34.9,36.5,26.6,92.5,49.8,87.9,male,24.68
ansur_05056,175.6,41.2,109.4,104.4,107.2,66.8,40.1,37.7,31.1,16.8,54.2,35.4,34.4,25.0,88.5,46.8,92.8,male,27.97
ansur_05057,172.2,37.5,97.2,87.6,102.6,65.4,39.0,36.7,31.7,16.8,50.5,35.8,35.6,25.9,86.9,46.5,80.3,male,19.88
ansur_05058,176.1,40.1,107.8,95.7,104.6,63.6,39.5,34.3,30.2,18.0,52.6,36.4,37.0,27.5,93.0,48.3,88.4,male,23.09
ansur_05059,185.0,37.7,99.0,83.0,99.4,59.1,38.8,35.6,30.7,18.9,51.1,35.7,38.5,26.7,92.2,48.7,83.6,male,13.94
ansur_05060,181.6,37.2,104.3,89.5,98.5,59.6,36.7,36.4,31.2,17.5,54.6,33.5,37.0,28.1,93.5,49.4,81.0,male,19.87
ansur_05061,177.2,42.0,110.9,93.3,105.7,64.6,39.3,40.0,32.7,17.7,54.3,35.8,38.2,26.3,89.6,44.8,93.6,male,19.9
ansur_05062,173.5,36.9,90.8,78.4,86.2,51.6,35.2,31.8,29.0,17.0,43.3,29.4,36.2,27.0,90.2,46.4,61.9,male,12.62
ansur_05063,170.5,38.8,104.2,84.0,98.5,61.9,40.9,34.8,30.4,17.3,50.8,32.8,36.7,24.5,84.1,45.0,77.2,male,16.34
ansur_05064,180.3,39.3,101.8,97.3,109.4,67.5,38.6,36.5,31.8,17.1,52.7,36.5,36.5,29.3,96.6,48.6,90.8,male,23.96
ansur_05065,175.0,36.2,94.9,81.5,96.1,54.9,36.0,29.5,26.7,16.4,48.7,33.7,36.3,25.7,87.7,45.0,66.1,male,15.63
ansur_05066,177.7,40.9,116.7,111.2,116.6,74.6,44.0,38.4,34.3,18.8,56.5,39.2,36.1,28.9,95.1,49.8,109.0,male,31.58
ansur_05067,175.9,42.2,112.0,102.2,108.3,65.6,42.1,38.0,30.0,18.0,56.5,37.4,35.3,26.6,89.6,45.0,95.7,male,25.97
ansur_05068,178.7,37.7,109.4,89.6,100.8,63.2,37.3,36.3,31.4,16.9,49.6,34.3,37.1,27.2,94.2,48.3,87.7,male,20.08
ansur_05069,176.6,42.2,112.3,107.6,109.2,68.4,41.5,37.1,32.5,18.2,55.6,36.2,36.7,27.3,91.8,46.5,99.1,male,29.07
ansur_05070,176.2,33.0,88.8,72.0,84.0,49.3,35.8,30.5,28.6,16.5,45.8,29.8,37.8,26.8,96.5,47.7,60.3,male,9.83
ansur_05071,168.8,40.0,98.8,92.1,100.5,65.8,39.3,33.7,29.0,16.2,47.4,33.7,34.6,24.4,86.0,43.0,79.1,male,21.95
ansur_05072,185.0,38.5,99.1,81.3,97.1,56.5,40.8,33.5,29.3,17.1,49.1,34.0,38.6,28.2,98.5,50.3,79.1,male,11.82
ansur_05073,176.4,37.2,97.6,82.1,97.2,58.9,39.7,32.2,29.6,17.2,49.0,30.8,37.1,29.4,95.3,49.5,77.1,male,15.06
ansur_05074,179.8,40.5,103.7,93.5,108.5,66.8,42.6,37.2,31.8,17.7,53.7,36.8,36.6,27.2,91.8,46.1,92.7,male,20.67
ansur_05075,167.8,37.8,106.2,89.7,103.1,64.3,41.3,36.5,29.0,16.4,50.4,35.2,33.9,24.6,85.4,44.6,80.1,male,21.99
ansur_05076,173.8,42.7,117.5,102.8,106.6,67.1,42.2,38.7,33.1,18.6,54.1,34.2,36.5,26.2,90.6,47.5,96.9,male,26.4
ansur_05077,173.9,38.3,101.8,95.8,98.4,59.6,39.2,32.5,29.5,17.2,49.9,34.4,35.9,25.7,88.1,46.9,77.5,male,24.73
ansur_05078,157.7,34.6,85.8,73.5,89.8,55.1,34.6,27.7,25.0,14.9,44.1,30.5,32.0,24.1,81.4,40.6,56.4,male,13.11
ansur_05079,170.7,36.6,99.3,82.3,96.1,59.9,36.6,33.6,29.4,16.4,49.3,32.3,36.9,27.9,91.1,46.3,72.8,male,16.72
ansur_05080,186.3,42.4,110.9,101.8,109.8,67.6,43.7,39.5,33.3,19.8,53.1,37.4,38.3,28.5,95.1,48.8,103.3,male,23.85
ansur_05081,182.0,35.3,94.9,86.7,98.3,55.5,35.1,29.6,27.6,17.1,46.5,34.8,37.8,29.7,96.8,51.6,71.0,male,19.16
ansur_05082,181.6,39.1,109.2,93.8,107.1,66.7,39.5,36.8,31.4,18.0,51.8,35.3,36.7,27.1,93.0,47.4,94.8,male,21.55
ansur_05083,185.6,38.2,111.2,101.1,117.2,74.2,41.6,38.9,32.2,18.1,52.7,39.9,38.2,27.4,96.0,50.0,102.0,male,26.1
ansur_05084,180.6,40.7,103.8,91.6,102.0,65.9,40.9,36.8,33.2,18.0,51.0,33.3,36.5,27.9,97.6,49.2,93.5,male,19.03
ansur_05085,193.4,40.3,111.2,100.0,109.8,65.8,41.8,38.6,34.2,18.9,53.9,39.7,41.6,29.8,105.4,53.1,100.7,male,22.9
ansur_05086,177.4,39.2,94.5,77.7,91.8,52.9,38.5,33.0,29.8,18.1,48.1,33.2,35.5,26.6,92.0,45.6,68.8,male,9.14
ansur_05087,180.0,42.0,112.6,98.4,107.4,63.7,39.3,38.7,31.8,17.9,56.5,36.0,37.7,27.1,96.9,49.2,94.1,male,22.96
ansur_05088,167.3,37.3,97.7,82.0,94.0,55.7,36.5,32.3,28.1,17.2,48.0,31.7,35.0,25.1,87.2,43.1,69.0,male,16.5
ansur_05089,194.4,41.6,115.1,98.0,108.0,71.0,43.7,40.3,35.1,19.6,59.3,34.3,41.5,32.7,109.5,54.1,112.6,male,20.62
ansur_05090,184.1,40.0,106.7,94.1,107.7,64.8,40.0,35.5,30.5,17.2,51.3,35.6,38.8,27.8,96.2,49.0,93.5,male,20.72
ansur_05091,176.1,37.6,109.4,94.3,105.5,69.6,41.4,37.5,31.5,17.3,51.8,33.1,36.0,28.2,95.1,47.9,93.2,male,23.83
ansur_05092,187.2,39.4,107.6,91.4,106.7,67.0,41.2,40.5,33.0,18.5,52.4,36.2,39.2,29.0,99.7,50.6,97.9,male,18.73
ansur_05093,172.6,42.9,117.2,108.1,108.7,67.2,38.5,32.8,29.5,16.8,51.8,35.4,38.2,27.2,91.9,47.6,91.7,male,29.65
ansur_05094,176.4,41.0,107.6,97.8,101.3,62.1,39.5,36.2,31.7,17.6,50.2,33.8,36.3,26.3,92.9,46.8,85.0,male,23.84
ansur_05095,167.0,34.1,87.8,67.7,86.2,48.3,35.4,28.4,27.2,16.1,44.6,29.5,34.2,25.4,90.1,43.3,54.2,male,5.89
ansur_05096,176.5,41.1,111.0,106.2,109.3,64.7,42.9,37.4,32.4,18.7,51.3,37.9,37.4,27.8,92.4,46.6,94.8,male,28.92
ansur_05097,172.0,38.4,114.6,99.0,102.8,61.3,41.3,31.4,28.8,16.4,50.6,34.2,35.1,26.1,88.0,46.1,85.8,male,27.03
ansur_05098,171.8,41.3,113.8,104.0,103.2,60.9,40.2,33.9,30.0,17.1,51.8,34.2,36.6,26.2,88.1,45.7,91.3,male,28.33
ansur_05099,178.4,36.8,106.6,92.1,99.0,62.8,40.3,34.8,29.5,17.0,51.2,34.1,36.3,27.1,91.6,47.1,83.4,male,22.5
ansur_05100,165.1,42.0,111.2,102.4,104.7,65.8,43.6,38.3,32.9,17.4,53.1,34.6,33.0,24.6,83.9,41.4,89.1,male,28.15
ansur_05101,180.8,42.2,111.2,107.3,106.2,64.9,42.0,37.2,33.0,17.8,54.5,35.0,37.2,27.3,94.6,48.7,98.8,male,28.18
ansur_05102,174.0,38.8,101.4,90.8,102.3,64.1,39.6,34.3,30.7,17.7,50.3,34.6,35.9,27.1,93.3,46.5,80.1,male,20.96
ansur_05103,171.0,43.8,114.3,107.2,103.3,64.7,40.8,37.5,31.2,16.5,54.1,34.4,35.4,24.8,90.2,43.7,94.0,male,28.89
ansur_05104,180.4,42.6,118.8,101.6,107.1,67.8,42.7,40.3,33.8,18.7,58.9,36.9,39.0,27.7,94.2,48.5,100.2,male,24.58
ansur_05105,171.9,40.7,110.9,100.2,104.3,62.7,40.2,35.1,30.5,17.1,52.2,35.8,36.7,25.6,86.8,43.5,89.8,male,26.36
ansur_05106,179.4,34.6,90.2,77.2,89.6,53.8,34.8,29.4,26.4,16.6,44.7,30.9,37.6,26.4,96.8,48.8,64.5,male,12.58
ansur_05107,173.6,34.9,88.6,78.7,92.7,53.6,34.3,28.5,26.6,15.8,47.3,31.6,34.9,25.3,87.6,44.4,62.3,male,14.62
ansur_05108,161.6,38.1,104.7,91.8,102.1,62.8,39.3,35.2,29.5,17.4,50.8,34.7,33.2,24.0,85.5,43.1,76.9,male,24.41
ansur_05109,174.4,36.6,91.7,72.5,87.5,53.9,35.0,30.2,27.8,15.9,45.8,30.3,38.3,30.1,97.2,48.3,62.7,male,7.05
ansur_05110,181.6,38.0,104.7,95.2,107.4,63.4,41.0,34.1,28.3,17.2,49.8,35.8,37.2,29.4,94.5,50.8,85.5,male,23.22
ansur_05111,174.9,36.2,107.6,98.5,97.8,63.9,38.3,36.8,30.1,16.0,53.4,33.2,35.2,25.2,89.9,44.9,85.5,male,27.55
ansur_05112,174.9,39.8,114.3,95.1,106.4,63.8,38.0,36.8,31.0,16.8,53.4,36.5,36.0,26.0,89.1,47.7,88.1,male,23.1
ansur_05113,166.8,37.8,108.2,89.3,97.3,59.1,38.3,36.8,29.2,17.0,53.0,32.7,33.9,24.8,88.6,43.1,76.5,male,21.88
ansur_05114,157.5,37.2,99.1,86.0,88.5,56.1,35.2,29.8,26.6,16.1,48.2,31.0,31.5,22.2,80.2,39.2,62.8,male,21.62
ansur_05115,170.8,39.0,103.4,88.3,96.1,57.5,37.0,32.3,29.1,17.1,49.0,33.8,36.0,26.3,86.5,44.6,75.6,male,19.53
ansur_05116,164.5,39.9,104.8,89.6,101.9,63.9,38.0,41.8,33.0,17.3,52.2,35.3,34.0,26.0,85.7,42.2,81.3,male,20.98
ansur_05117,182.5,40.2,108.3,91.8,104.8,65.9,41.8,40.1,34.0,18.4,52.6,35.9,38.5,27.9,97.5,50.5,95.6,male,19.22
ansur_05118,180.0,37.0,100.4,89.1,98.8,57.7,38.5,30.7,27.7,16.5,46.9,35.3,37.9,27.0,91.9,47.5,76.5,male,20.0
ansur_05119,181.0,39.0,104.4,84.3,97.8,60.7,39.0,36.5,31.4,18.1,50.8,34.6,39.1,28.2,96.8,48.6,82.3,male,14.61
ansur_05120,171.8,38.6,104.1,89.6,103.0,63.8,41.4,36.4,31.3,17.8,50.6,34.4,35.0,24.1,86.2,43.5,82.5,male,20.62
ansur_05121,180.8,42.7,113.8,102.2,120.4,75.1,43.6,46.1,34.8,18.4,53.1,39.7,37.7,28.4,95.9,49.0,110.0,male,24.82
ansur_05122,181.4,38.6,99.1,87.0,97.2,59.6,38.7,33.7,30.4,16.8,52.2,32.6,38.0,26.3,91.7,45.9,77.3,male,17.01
ansur_05123,164.9,39.5,107.3,97.5,99.6,62.7,38.4,34.7,28.2,17.1,52.0,33.8,32.9,25.0,81.7,41.8,80.7,male,26.67
ansur_05124,185.7,41.5,117.6,109.7,113.3,69.4,41.1,41.2,34.5,19.8,57.6,38.1,37.2,27.1,93.9,47.8,109.9,male,29.11
ansur_05125,176.5,41.4,123.8,118.7,111.3,71.5,40.6,39.8,32.1,17.3,57.7,36.9,36.9,26.6,92.3,48.3,105.9,male,35.33
ansur_05126,174.8,40.1,116.5,105.5,114.5,72.1,45.9,38.0,31.2,17.9,56.3,39.5,35.4,25.6,84.8,43.0,104.4,male,29.38
ansur_05127,173.0,39.2,105.7,102.8,103.2,60.3,38.7,33.3,28.8,17.0,50.3,35.7,35.6,26.1,89.7,45.1,84.6,male,28.66
ansur_05128,187.0,42.4,123.8,121.7,116.8,72.1,45.2,39.4,32.9,17.8,55.8,39.8,39.0,27.5,97.0,50.9,122.3,male,34.53
ansur_05129,187.0,39.9,105.9,103.6,106.2,66.4,43.8,35.4,32.3,17.8,50.5,34.6,39.1,27.6,100.5,50.0,100.0,male,26.35
ansur_05130,178.0,39.2,97.8,87.4,101.2,62.3,42.0,35.0,30.9,18.0,49.6,34.7,37.9,27.7,93.1,48.2,83.5,male,17.43
ansur_05131,176.1,36.3,98.2,85.0,95.8,58.8,35.3,29.6,26.3,15.8,46.7,33.2,36.5,26.0,91.2,45.9,69.0,male,18.14
ansur_05132,179.3,41.2,112.5,101.1,109.8,66.7,43.3,37.7,32.2,18.5,54.3,37.2,37.4,24.8,92.7,46.6,100.2,male,25.33
ansur_05133,178.1,38.5,105.3,95.3,110.8,69.0,42.0,36.4,32.1,17.7,52.0,37.5,37.5,27.1,95.0,47.9,94.1,male,23.55
ansur_05134,170.5,43.3,113.4,97.5,98.4,58.3,35.9,35.0,31.0,17.0,52.8,33.8,35.0,26.0,87.0,44.3,83.4,male,23.12
ansur_05135,176.1,41.9,122.3,116.4,117.9,76.3,44.3,43.8,35.7,18.5,58.6,38.3,35.1,26.6,88.6,45.2,114.5,male,34.02
ansur_05136,183.6,39.2,105.6,94.7,102.4,61.2,37.3,32.9,30.3,17.8,51.7,35.2,39.4,27.4,99.5,49.0,83.3,male,21.76
ansur_05137,163.9,40.8,121.3,109.3,108.8,65.9,42.1,40.4,31.8,17.8,55.0,36.6,32.7,24.2,82.8,42.0,94.5,male,33.07
ansur_05138,180.9,40.0,110.9,95.6,101.1,62.0,37.8,38.0,31.0,17.3,52.8,34.7,38.2,26.2,97.6,50.3,86.8,male,22.28
ansur_05139,173.8,45.3,113.7,104.1,105.7,64.7,40.5,36.1,33.2,17.8,53.0,35.7,34.5,24.9,85.8,45.0,93.8,male,25.58
ansur_05140,175.1,44.2,110.4,108.6,105.2,65.3,41.6,38.3,32.2,18.2,53.2,35.8,36.0,25.9,90.7,45.5,96.6,male,28.76
ansur_05141,174.1,43.5,112.7,105.8,102.8,67.2,42.0,44.9,33.2,18.3,54.7,33.1,35.1,24.9,94.9,45.5,100.8,male,27.69
ansur_05142,170.7,45.5,111.9,104.9,107.4,69.4,39.5,36.4,30.7,17.3,52.3,35.8,34.8,25.0,88.0,45.3,92.1,male,26.51
ansur_05143,173.6,45.1,112.7,105.3,113.0,71.2,41.6,37.8,33.4,18.2,55.2,35.7,35.4,25.0,90.7,44.6,102.3,male,26.5
ansur_05144,164.9,42.9,118.5,102.4,109.1,65.7,40.8,40.4,32.1,18.2,54.2,37.6,33.4,25.1,85.8,44.0,94.9,male,27.63
ansur_05145,176.7,42.6,112.6,103.8,105.9,65.5,37.8,37.7,32.5,17.6,53.8,35.3,34.6,25.2,89.9,45.9,95.0,male,26.58
ansur_05146,183.1,39.9,116.6,108.8,121.8,75.8,45.3,40.9,33.6,17.9,55.7,42.2,37.4,28.8,89.5,47.4,113.5,male,29.92
ansur_05147,162.1,37.6,105.8,97.7,96.2,57.2,38.3,32.7,29.0,15.4,48.6,33.7,34.7,25.0,84.4,43.1,73.5,male,28.52
ansur_05148,174.7,36.7,101.8,79.0,97.2,58.2,36.6,36.1,31.9,16.5,49.2,33.9,36.2,27.1,90.9,45.7,74.8,male,13.12
ansur_05149,172.8,38.9,100.2,79.6,97.7,59.2,41.2,37.1,31.7,17.2,50.2,33.8,34.4,25.5,85.8,43.2,76.5,male,12.02
ansur_05150,180.1,38.6,102.9,86.8,97.4,60.8,39.4,38.0,33.2,16.9,50.2,33.0,39.3,26.8,92.9,46.4,84.2,male,17.08
ansur_05151,181.4,39.3,105.4,87.3,105.2,64.8,39.7,38.7,33.5,17.9,52.2,35.6,37.4,27.2,91.5,48.0,88.6,male,16.7
ansur_05152,187.0,37.2,95.7,82.0,98.5,55.8,35.7,30.5,27.4,17.1,47.9,34.9,39.8,29.9,100.1,50.6,72.6,male,13.2
ansur_05153,186.1,39.1,102.1,94.6,99.3,58.3,37.6,33.3,29.4,17.3,49.7,33.7,36.4,28.0,96.9,50.6,82.9,male,21.35
ansur_05154,180.6,39.9,101.2,89.5,103.3,60.7,37.6,34.2,30.9,17.8,49.3,36.6,38.1,28.1,93.5,49.6,82.8,male,18.06
ansur_05155,179.4,37.0,112.8,98.0,105.1,65.4,39.7,40.8,33.4,17.1,52.3,37.2,35.0,25.9,92.6,48.4,91.7,male,25.99
ansur_05156,180.5,44.2,117.4,107.3,114.4,69.3,41.6,38.1,32.7,18.0,55.7,37.5,37.6,27.2,94.7,46.7,106.4,male,27.07
ansur_05157,184.3,37.7,101.2,85.4,97.6,61.2,38.8,34.5,30.7,17.4,49.3,33.7,38.5,26.7,97.4,50.5,80.4,male,15.98
ansur_05158,199.3,38.2,103.4,89.9,106.1,64.4,40.7,35.2,30.5,17.5,51.0,35.4,41.1,31.1,103.8,53.6,94.7,male,16.61
ansur_05159,184.7,41.2,111.2,99.4,108.2,67.3,40.6,37.1,31.6,17.7,52.9,37.2,40.2,29.8,93.8,48.7,95.1,male,23.35
ansur_05160,169.4,37.0,99.6,86.0,95.9,58.7,34.6,34.5,28.4,16.7,49.0,33.1,33.6,24.4,84.0,42.6,71.4,male,19.55
ansur_05161,167.3,34.8,89.9,72.2,86.9,51.6,34.5,29.7,27.8,14.8,45.6,30.8,34.4,24.2,87.6,43.8,57.8,male,9.84
ansur_05162,187.4,38.2,101.7,84.5,98.1,60.4,39.7,32.8,30.6,18.1,47.9,34.8,39.0,28.2,99.0,51.4,80.3,male,14.36
ansur_05163,173.6,42.1,107.6,90.6,96.4,58.7,36.2,34.1,28.9,16.3,48.9,32.8,37.9,27.0,88.0,45.0,77.5,male,18.43
ansur_05164,178.9,40.9,113.3,94.2,108.6,65.6,41.6,37.4,30.9,17.9,55.5,36.6,37.6,27.4,91.6,47.1,93.8,male,21.04
ansur_05165,167.2,40.2,117.7,107.0,113.2,70.9,40.8,39.8,33.4,18.0,57.1,39.1,34.1,26.7,87.5,43.2,96.2,male,31.53
ansur_05166,172.1,40.8,101.7,93.2,100.5,63.6,37.6,37.6,32.2,17.0,46.7,34.2,34.9,24.9,87.1,43.1,82.2,male,21.58
ansur_05167,186.4,38.4,107.4,90.6,100.8,60.5,38.5,39.1,32.1,17.0,52.7,34.3,39.8,29.7,98.6,52.6,88.0,male,19.01
ansur_05168,184.0,38.6,115.1,98.0,111.4,65.6,40.4,38.7,32.3,18.1,52.8,37.2,38.8,27.5,94.2,49.4,95.5,male,24.23
ansur_05169,177.4,35.3,85.7,72.5,87.9,48.4,33.0,26.3,26.4,16.5,43.6,31.8,36.2,27.4,92.9,46.5,59.6,male,7.86
ansur_05170,166.4,39.1,106.0,92.1,102.5,62.4,39.3,33.1,30.9,17.5,48.9,34.4,36.0,26.5,84.0,43.4,79.4,male,23.03
ansur_05171,178.1,36.4,90.4,77.4,93.0,53.8,36.3,31.8,29.2,16.5,46.6,32.5,37.2,29.2,94.9,48.6,68.2,male,11.37
ansur_05172,177.8,38.0,103.4,92.6,101.2,61.1,41.3,35.1,30.9,16.8,50.1,34.2,36.7,27.5,88.1,46.4,86.3,male,22.12
ansur_05173,176.0,37.9,100.7,82.5,97.5,62.8,39.8,35.9,30.6,18.1,49.8,32.0,37.8,29.5,95.9,49.6,80.1,male,14.88
ansur_05174,173.0,38.8,96.2,83.3,96.7,60.3,35.9,34.3,29.0,16.2,48.8,32.0,36.2,28.8,97.0,48.8,72.3,male,15.32
ansur_05175,189.0,41.2,111.4,89.1,106.2,66.2,43.1,42.0,36.0,18.3,56.2,35.1,38.2,30.7,99.8,50.9,102.3,male,15.38
ansur_05176,192.6,41.7,104.8,91.8,109.9,68.4,41.9,38.8,32.8,18.0,54.8,34.1,41.0,28.7,104.9,54.4,101.0,male,16.48
ansur_05177,179.5,37.5,106.8,90.2,96.7,59.7,36.6,38.4,30.5,16.8,50.5,32.7,36.0,26.0,90.0,47.6,83.0,male,20.51
ansur_05178,173.0,38.0,102.7,87.6,98.7,63.2,39.1,33.1,28.5,16.6,50.2,33.7,36.5,25.0,90.6,45.4,78.4,male,19.37
ansur_05179,178.5,43.1,115.1,101.1,112.1,70.8,46.4,40.9,34.4,18.7,55.1,38.1,37.6,27.9,90.2,46.9,106.9,male,24.26
ansur_05180,180.5,41.1,103.9,83.5,98.2,59.7,37.2,36.5,31.8,16.8,51.1,33.2,37.3,26.2,93.4,47.3,80.9,male,12.22
ansur_05181,163.8,41.2,104.7,93.1,103.2,64.4,39.9,37.6,30.7,16.7,51.7,34.1,33.8,24.7,84.3,45.2,79.4,male,22.72
ansur_05182,178.9,34.8,90.6,73.1,88.5,49.5,34.3,28.0,26.7,16.2,45.2,31.7,36.4,25.3,96.4,47.7,60.6,male,8.69
ansur_05183,168.5,36.5,96.1,79.8,94.0,56.1,33.3,32.0,27.6,15.5,47.4,32.0,34.4,26.5,85.6,43.8,65.4,male,15.1
ansur_05184,169.3,39.7,104.0,86.0,99.2,62.6,39.2,35.4,30.1,16.3,47.5,33.3,34.0,25.0,85.2,44.3,74.8,male,17.45
ansur_05185,170.0,39.6,96.8,74.2,90.4,53.2,35.8,34.7,29.5,16.6,48.8,31.5,33.5,24.1,84.0,41.7,68.2,male,6.45
ansur_05186,173.8,39.0,104.1,92.5,99.8,62.8,40.3,36.3,31.2,16.4,49.3,34.3,35.5,24.8,93.1,47.5,83.3,male,22.06
ansur_05187,186.2,41.9,117.3,100.0,109.4,65.9,42.6,37.2,31.7,18.8,52.1,37.9,39.0,28.9,96.3,51.1,102.5,male,23.04
ansur_05188,169.6,40.1,105.1,86.0,101.8,66.3,40.6,38.1,32.0,16.7,49.7,34.7,34.6,25.3,86.1,42.8,82.8,male,17.08
ansur_05189,179.8,39.7,106.1,89.3,103.8,65.3,40.7,37.5,31.0,17.8,50.8,35.4,38.0,27.8,94.0,46.6,89.1,male,18.2
ansur_05190,176.8,41.4,112.8,99.5,110.5,66.1,41.0,36.7,31.0,16.8,54.5,36.6,36.2,26.8,89.0,47.1,94.9,male,24.62
ansur_05191,162.9,38.5,97.9,92.0,98.2,59.8,35.7,32.2,27.7,15.5,46.6,33.1,33.8,23.9,82.1,42.7,70.2,male,24.03
ansur_05192,186.6,45.6,127.7,111.0,114.7,70.4,44.3,40.5,35.3,19.7,58.4,37.8,41.7,28.5,100.5,50.3,122.3,male,27.4
ansur_05193,189.4,41.5,115.9,103.2,107.5,60.7,39.6,33.0,29.6,17.0,52.2,36.7,39.6,29.3,98.6,50.9,95.4,male,24.77
ansur_05194,164.8,41.0,104.1,86.8,97.2,58.8,36.3,31.0,28.0,15.8,45.7,32.7,34.6,25.4,85.5,44.4,72.7,male,17.87
ansur_05195,178.8,42.9,118.7,106.4,110.6,68.1,40.3,40.0,32.5,16.7,58.2,36.2,36.9,26.8,95.1,50.5,100.8,male,27.59
ansur_05196,180.8,39.5,111.5,100.2,105.2,61.3,39.3,35.8,32.4,17.6,49.7,36.8,38.1,27.4,94.5,49.4,88.0,male,25.57
ansur_05197,184.7,41.4,115.8,113.7,112.5,69.2,43.6,38.4,32.5,19.6,52.1,37.8,37.7,28.4,96.5,49.0,110.3,male,31.45
ansur_05198,167.6,37.6,93.3,79.9,92.4,61.1,37.7,34.0,29.1,16.0,48.3,30.9,35.0,24.5,84.7,44.2,70.0,male,14.39
ansur_05199,177.4,39.5,107.6,91.2,100.7,63.1,38.3,39.9,31.6,17.0,54.6,34.9,37.5,28.1,92.0,47.1,86.1,male,20.15
ansur_05200,166.0,37.8,105.3,89.4,103.5,63.4,38.3,36.1,30.8,17.3,52.5,36.1,34.0,25.1,82.4,42.7,78.6,male,22.1
ansur_05201,176.0,40.2,100.4,81.3,100.9,63.0,41.2,33.5,29.1,15.8,47.7,33.2,37.5,26.3,89.8,46.9,79.2,male,11.82
ansur_05202,175.7,37.9,99.1,89.7,100.5,60.3,39.3,34.6,28.7,16.7,49.9,35.7,36.5,26.5,91.3,46.2,78.5,male,20.52
ansur_05203,169.8,36.0,86.2,70.3,84.7,47.2,32.0,30.6,26.7,16.0,42.0,30.1,34.7,25.8,88.4,45.7,53.3,male,6.16
ansur_05204,176.1,36.3,90.6,78.8,92.2,54.5,36.3,30.7,27.8,17.4,46.4,32.3,37.4,27.0,89.2,46.2,67.7,male,13.06
ansur_05205,167.8,40.5,106.8,99.1,107.7,66.8,39.3,37.4,31.3,17.3,52.9,36.3,34.2,26.3,82.2,43.5,84.3,male,26.53
