char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
bmi_hi_m_0268,172.5,44.93,130.43,134.72,131.57,86.97,51.51,43.67,35.31,18.54,58.0,44.4,36.48,26.92,84.0,44.19,132.8,male,41.63
bmi_hi_m_0269,173.9,42.92,131.78,127.22,127.62,81.9,46.93,44.29,37.09,18.43,60.36,43.03,36.62,24.92,86.29,46.39,125.6,male,39.02
bmi_hi_m_0270,181.5,46.99,140.72,132.45,128.45,81.17,45.76,45.39,38.2,20.29,63.94,43.23,37.71,27.89,91.26,48.51,133.3,male,38.23
bmi_hi_m_0271,184.9,44.6,136.35,134.19,122.98,79.88,44.57,44.19,35.0,18.47,62.36,40.35,38.72,27.98,97.07,51.06,129.9,male,39.43
bmi_hi_m_0272,178.0,49.21,145.66,149.47,137.0,88.28,47.96,47.4,38.13,19.73,63.89,43.9,37.88,27.04,92.88,49.46,147.0,male,44.79
bmi_hi_m_0273,180.8,45.64,145.21,144.04,133.55,86.12,52.92,50.83,39.05,20.23,64.64,43.57,40.92,28.34,95.42,51.7,148.4,male,43.62
bmi_hi_m_0274,172.0,43.97,125.26,121.08,115.39,72.35,42.19,40.04,34.1,18.91,59.01,38.88,36.95,26.84,89.56,46.38,111.4,male,36.03
bmi_hi_m_0275,195.1,49.54,145.39,152.72,140.52,90.62,52.04,49.28,38.87,21.04,65.6,46.84,39.43,29.85,100.25,53.12,159.0,male,43.07
bmi_hi_m_0276,185.3,46.54,140.14,132.35,127.55,83.44,50.29,49.83,38.47,19.07,61.35,41.6,39.11,28.98,94.73,49.26,141.0,male,37.75
bmi_hi_m_0277,192.3,44.34,136.39,134.95,132.01,81.29,47.88,44.98,35.75,20.22,62.58,44.82,39.07,29.55,92.28,49.87,139.4,male,38.66
bmi_hi_m_0278,178.5,45.59,125.18,118.46,116.6,76.25,45.55,41.17,34.93,19.04,56.77,37.81,35.38,28.38,86.67,45.98,119.5,male,32.79
bmi_hi_m_0279,182.0,49.06,142.05,139.73,132.51,86.55,51.54,48.93,36.41,19.41,62.1,44.6,39.48,27.8,89.07,49.9,147.1,male,40.36
bmi_hi_m_0280,174.7,46.22,130.28,122.66,119.78,74.53,46.21,41.88,34.89,18.63,57.21,38.94,35.07,25.48,87.91,46.11,119.9,male,35.23
bmi_hi_m_0281,183.4,45.77,137.3,121.84,123.53,79.88,47.9,42.77,36.28,19.69,61.62,40.58,38.51,28.88,94.5,49.9,132.2,male,33.57
bmi_hi_m_0282,173.0,47.23,135.95,138.98,131.69,84.27,50.2,47.22,37.27,18.65,61.5,41.37,37.0,27.21,86.89,46.42,138.6,male,42.34
bmi_hi_m_0283,171.7,42.39,123.0,120.32,120.23,77.57,49.31,46.38,35.12,18.63,55.15,40.5,34.49,25.8,86.36,44.25,117.0,male,36.48
bmi_hi_m_0284,170.5,43.6,131.67,104.25,113.24,72.85,42.49,50.11,39.9,18.82,61.42,36.28,36.07,28.16,87.24,45.32,112.7,male,27.32
bmi_hi_m_0285,175.9,45.44,140.43,138.04,130.04,85.15,46.99,46.74,35.42,17.74,62.95,42.45,37.18,27.57,90.26,46.6,136.0,male,42.18
bmi_hi_m_0286,179.2,48.34,139.92,137.33,134.87,89.69,52.75,47.99,39.12,21.32,63.92,42.75,37.34,29.45,97.48,51.15,148.1,male,40.13
bmi_hi_m_0287,181.5,46.21,131.11,124.6,125.13,82.4,48.79,45.91,37.53,20.01,59.11,41.13,35.13,26.04,92.93,49.26,131.8,male,35.01
bmi_hi_m_0288,170.2,43.8,119.5,108.47,113.15,72.39,41.35,39.79,32.79,17.78,55.11,37.35,33.53,25.87,86.82,45.02,103.6,male,29.78
bmi_hi_m_0289,181.9,46.71,125.04,128.38,122.37,81.65,48.54,42.32,36.06,19.51,60.4,40.63,39.3,29.75,92.51,51.33,130.9,male,36.47
bmi_hi_m_0290,179.2,46.67,136.24,137.04,131.07,85.54,47.91,45.98,36.18,19.71,61.24,41.73,36.5,24.93,87.59,46.74,136.3,male,40.71
bmi_hi_m_0291,182.6,47.79,135.76,135.17,129.36,80.67,46.71,44.82,36.51,19.93,61.31,42.92,38.61,27.93,93.58,50.78,135.0,male,38.88
bmi_hi_m_0292,163.9,46.75,134.65,130.59,130.43,84.83,49.24,43.33,35.31,18.47,59.72,42.85,34.19,25.89,79.35,42.43,125.9,male,40.62
bmi_hi_m_0293,183.3,47.54,134.83,139.13,129.15,83.49,49.98,47.64,38.28,20.03,61.38,42.6,37.03,27.15,91.67,48.5,140.2,male,40.52
bmi_hi_m_0294,183.6,46.22,131.64,127.69,122.88,80.59,50.85,44.75,38.1,19.57,57.53,39.26,38.71,28.47,97.04,50.36,132.0,male,36.1
bmi_hi_m_0295,180.0,47.45,136.43,130.19,125.63,80.15,48.8,46.34,36.89,20.49,63.23,41.91,37.38,28.03,92.52,49.32,135.2,male,37.28
bmi_hi_m_0296,176.5,49.02,140.46,134.85,128.12,79.76,46.52,49.43,38.82,21.0,64.05,42.02,36.38,26.1,86.81,46.14,136.6,male,39.24
bmi_hi_m_0297,177.3,50.09,144.41,142.26,132.56,86.77,48.09,47.79,39.14,19.71,64.92,42.64,36.53,28.78,89.71,46.25,144.6,male,41.77
bmi_hi_m_0298,165.1,44.05,120.28,118.22,123.37,75.89,47.07,43.78,35.33,19.29,55.46,40.81,31.34,22.47,80.22,42.42,113.0,male,35.82
bmi_hi_m_0299,192.4,47.3,129.82,125.71,129.7,84.42,46.56,44.1,39.0,19.85,59.24,42.37,40.71,30.62,100.29,53.57,137.8,male,33.24
