char_id,gender,morph_key,morph_id,morph_value,height_cm,shoulder_width_cm,hip_width_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,neck_circ_cm,bicep_circ_cm,forearm_circ_cm,mid_thigh_circ_cm,calf_circ_cm,upper_arm_length_cm,forearm_length_cm,upper_leg_length_cm,lower_leg_length_cm
sens_musc_shoulder_00_m,male,musc_shoulder,2025-05-05-12-22-16_embed_athetic_shoulder_01,0.0,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_back_03_f,female,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.3,178.8,47.1,32.76,86.65,74.42,86.49,30.98,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_thigh_02_f,female,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.2,178.8,47.1,32.35,87.1,75.06,85.83,30.99,25.73,20.66,48.34,28.89,26.43,24.7,46.0,47.15
sens_neck_scale_00_f,female,neck_scale,cc embed morphs/embed_torso110,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_buttocks_06_f,female,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.6,178.8,47.1,32.5,87.1,75.02,84.8,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_breast_prox_03_f,female,breast_prox,cc embed morphs/embed_torso101,0.3,178.8,47.1,32.76,87.23,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_glute_scale_07_f,female,glute_scale,cc embed morphs/embed_torso1,0.4,178.8,47.1,33.04,87.1,75.97,88.65,30.99,25.73,20.66,49.89,28.89,26.43,24.7,46.0,47.15
sens_pectoral_scale_01_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.1,178.8,46.9,32.76,87.43,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_back_04_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.4,179.01,46.89,32.72,86.48,74.06,86.41,31.13,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_thigh_00_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.0,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_forearm_scale_03_f,female,forearm_scale,cc embed morphs/embed_arm2,-0.4,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,18.38,49.76,28.89,26.43,24.7,46.0,47.15
sens_musc_arm_00_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_breast_prox_10_m,male,breast_prox,cc embed morphs/embed_torso101,1.0,179.02,46.89,32.72,88.74,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_obliques_09_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.9,179.01,46.89,32.72,87.02,75.71,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_pectoral_height_06_m,male,pectoral_height,cc embed morphs/embed_torso115,0.6,179.02,46.89,32.72,87.58,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_abs_02_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.2,179.01,46.89,32.72,87.02,75.03,86.38,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_lower_leg_scale_07_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.4,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,31.76,26.43,24.7,46.0,47.15
sens_musc_waist_01_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.1,179.01,46.89,32.72,87.02,75.44,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_lower_leg_len_01_f,female,lower_leg_len,cc embed morphs/embed_leg5,-0.8,159.78,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.86,28.95,26.43,24.7,45.64,28.78
sens_thigh_scale_03_f,female,thigh_scale,cc embed morphs/embed_leg3,-0.4,178.8,47.1,31.68,87.05,75.06,83.55,31.0,25.73,20.65,46.64,28.91,26.43,24.7,45.9,47.15
sens_hip_len_07_f,female,hip_len,cc embed morphs/embed_torso4,0.4,179.44,47.1,32.76,87.06,75.51,86.56,31.01,25.73,20.65,49.81,28.89,26.43,24.7,46.06,47.15
sens_body_muscular_04_m,male,body_muscular,cc embed morphs/embed_full_body6,0.4,179.02,46.98,33.47,92.32,76.82,87.94,32.58,27.58,20.97,52.27,30.49,26.43,24.68,45.94,47.15
sens_chest_scale_08_f,female,chest_scale,cc embed morphs/embed_torso104,0.7,183.58,49.54,32.76,100.84,75.45,86.52,31.39,25.69,20.66,49.76,28.89,26.13,24.7,46.0,47.15
sens_skin_abs_05_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.5,179.01,46.89,32.72,87.02,74.6,86.31,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_neck_04_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.4,179.01,46.89,32.72,87.02,75.42,86.45,30.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_upperarm_len_06_m,male,upperarm_len,cc embed morphs/embed_arm4,0.2,179.01,47.14,32.72,87.03,75.41,86.45,31.14,25.64,20.59,49.61,28.75,28.87,24.73,45.94,47.15
sens_hip_len_03_f,female,hip_len,cc embed morphs/embed_torso4,-0.4,178.16,47.1,32.76,87.13,75.41,86.48,30.97,25.73,20.67,49.71,28.89,26.43,24.7,45.93,47.15
sens_chest_width_00_f,female,chest_width,cc embed morphs/embed_torso105,-0.5,178.64,45.5,32.76,82.47,75.46,86.52,30.99,25.75,20.66,49.76,28.89,26.67,24.7,46.0,47.15
sens_chest_depth_10_m,male,chest_depth,cc embed morphs/embed_torso103,1.0,179.01,46.89,32.72,97.87,75.82,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_shoulder_00_f,female,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_calf_01_f,female,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.1,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.38,26.43,24.7,46.0,47.15
sens_hip_len_06_f,female,hip_len,cc embed morphs/embed_torso4,0.2,179.12,47.1,32.76,87.08,75.48,86.54,31.0,25.73,20.65,49.78,28.89,26.43,24.7,46.03,47.15
sens_lower_leg_scale_06_m,male,lower_leg_scale,cc embed morphs/embed_leg2,0.2,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,30.18,26.43,24.68,45.94,47.15
sens_musc_chest_a_07_m,male,musc_chest_a,2025-05-05-12-07-08_embed_athetic_chest_01,0.7,179.01,46.89,32.72,88.44,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_body_builder_08_f,female,body_builder,cc embed morphs/embed_full_body1,0.8,178.27,47.53,35.27,107.39,81.8,95.82,35.91,36.25,25.05,61.45,34.72,27.04,25.39,45.69,46.72
sens_abs_line_08_f,female,abs_line,cc embed morphs/embed_torso106,0.8,178.8,47.1,32.76,87.1,75.55,86.51,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_buttocks_04_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.4,179.01,46.89,32.55,87.02,75.12,85.26,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_upperarm_scale_02_m,male,upperarm_scale,cc embed morphs/embed_arm3,-0.6,179.01,47.05,32.72,86.99,75.41,86.45,31.14,20.64,20.56,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_arm_01_f,female,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.1,178.8,47.08,32.76,87.09,75.46,86.52,30.99,25.37,20.19,49.76,28.89,26.43,24.7,46.0,47.15
sens_pectoral_scale_09_m,male,pectoral_scale,cc embed morphs/embed_torso114,0.9,179.02,47.04,32.72,90.35,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_chest_c_09_m,male,musc_chest_c,2025-06-10-15-34-47_embed_athetic_chest_c,0.9,179.01,46.89,32.72,90.0,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_chest_02_f,female,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.2,178.8,47.1,32.76,86.8,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_shoulder_02_f,female,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.2,178.8,47.05,32.76,87.1,75.46,86.52,30.98,25.64,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_chest_width_04_m,male,chest_width,cc embed morphs/embed_torso105,0.1,179.03,47.3,32.72,87.96,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.38,24.68,45.94,47.15
sens_chest_depth_08_f,female,chest_depth,cc embed morphs/embed_torso103,0.7,178.8,47.1,32.76,94.65,75.75,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_musc_chest_a_01_m,male,musc_chest_a,2025-05-05-12-07-08_embed_athetic_chest_01,0.1,179.01,46.89,32.72,87.15,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_forearm_scale_06_f,female,forearm_scale,cc embed morphs/embed_arm2,0.2,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,21.8,49.76,28.89,26.43,24.7,46.0,47.15
sens_hip_scale_01_f,female,hip_scale,cc embed morphs/embed_torso2,-0.17,178.79,47.1,31.55,87.09,74.23,83.87,31.0,25.73,20.65,48.57,28.89,26.43,24.7,45.97,47.15
sens_musc_back_04_f,female,musc_back,2025-05-05-12-31-03_embed_athetic_back_01,0.4,178.8,47.1,32.76,88.39,75.59,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_shoulder_03_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.3,179.01,47.04,32.72,87.02,75.42,86.45,31.13,25.51,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_forearm_scale_10_f,female,forearm_scale,cc embed morphs/embed_arm2,1.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,26.42,49.76,28.89,26.43,24.7,46.0,47.15
sens_musc_arm_06_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.6,178.8,47.01,32.76,87.13,75.46,86.52,30.99,28.25,21.64,49.76,28.89,26.43,24.7,46.0,47.15
sens_body_builder_06_f,female,body_builder,cc embed morphs/embed_full_body1,0.6,178.51,47.53,34.59,102.16,80.13,93.35,34.57,33.47,23.91,58.4,33.19,26.89,25.21,45.76,46.83
sens_musc_obliques_10_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,1.0,179.01,46.89,32.72,87.02,75.76,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_shoulder_05_m,male,musc_shoulder,2025-05-05-12-22-16_embed_athetic_shoulder_01,0.5,179.01,47.06,32.72,87.02,75.42,86.45,31.14,25.85,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_body_muscular_08_m,male,body_muscular,cc embed morphs/embed_full_body6,0.8,179.02,47.02,34.23,97.98,78.24,89.48,34.2,29.65,21.39,55.02,32.28,26.43,24.68,45.94,47.15
sens_glute_scale_02_f,female,glute_scale,cc embed morphs/embed_torso1,-0.6,178.8,47.1,32.36,87.1,74.87,83.98,30.99,25.73,20.66,49.57,28.89,26.43,24.7,46.0,47.15
sens_chest_height_03_m,male,chest_height,cc embed morphs/embed_torso112,-0.4,177.04,46.89,32.72,86.89,75.42,86.45,31.1,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_neck_scale_05_f,female,neck_scale,cc embed morphs/embed_torso110,0.5,178.8,47.1,32.76,87.1,75.46,86.52,33.07,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_chest_depth_09_m,male,chest_depth,cc embed morphs/embed_torso103,0.85,179.01,46.89,32.72,96.21,75.76,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_calf_03_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.3,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,27.24,26.43,24.68,45.94,47.15
sens_musc_waist_05_f,female,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.5,178.8,47.1,32.76,87.1,75.66,86.51,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_calf_09_f,female,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.9,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,24.41,26.43,24.7,46.0,47.15
sens_musc_back_01_f,female,musc_back,2025-05-05-12-31-03_embed_athetic_back_01,0.1,178.8,47.1,32.76,87.33,75.47,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_chest_height_03_f,female,chest_height,cc embed morphs/embed_torso112,-0.4,176.83,47.1,32.76,86.96,75.46,86.52,30.96,25.73,20.66,49.76,28.89,26.43,24.69,46.0,47.15
sens_glute_scale_04_f,female,glute_scale,cc embed morphs/embed_torso1,-0.2,178.8,47.1,32.63,87.1,75.24,85.59,30.99,25.73,20.66,49.69,28.89,26.43,24.7,46.0,47.15
sens_hip_len_07_m,male,hip_len,cc embed morphs/embed_torso4,0.4,179.65,46.89,32.72,86.99,75.46,86.49,31.16,25.64,20.56,49.66,28.75,26.43,24.68,46.0,47.15
sens_body_builder_00_f,female,body_builder,cc embed morphs/embed_full_body1,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_shoulder_scale_01_m,male,shoulder_scale,cc embed morphs/embed_arm101,-0.35,179.01,47.04,32.72,86.95,75.41,86.45,31.14,24.63,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_hip_love_handles_01_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.1,178.8,47.1,32.76,87.1,75.75,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_body_thin_06_f,female,body_thin,cc embed morphs/embed_full_body5,0.6,178.67,46.74,31.41,82.24,71.14,81.05,29.74,22.36,18.06,44.29,26.28,26.58,24.64,45.85,47.17
sens_musc_neck_07_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.7,179.01,46.89,32.72,87.02,75.42,86.45,31.27,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_neck_len_04_f,female,neck_len,cc embed morphs/embed_torso109,-0.2,178.04,47.1,32.76,87.11,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_calf_03_f,female,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.3,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,27.37,26.43,24.7,46.0,47.15
sens_musc_chest_c_08_f,female,musc_chest_c,2025-06-10-15-34-47_embed_athetic_chest_c,0.8,178.8,47.1,32.76,89.69,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_skin_thigh_04_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.4,179.01,46.89,31.9,87.02,74.67,85.18,31.14,25.64,20.57,46.82,28.75,26.43,24.68,45.94,47.15
sens_hip_len_04_f,female,hip_len,cc embed morphs/embed_torso4,-0.2,178.48,47.1,32.76,87.11,75.44,86.5,30.98,25.73,20.66,49.73,28.89,26.43,24.7,45.96,47.15
sens_musc_calf_07_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.7,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,30.42,26.43,24.68,45.94,47.15
sens_abdomen_depth_08_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.6,178.8,47.1,32.76,87.1,76.39,86.61,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_musc_waist_05_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.5,179.01,46.89,32.72,87.02,75.62,86.44,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_calf_07_f,female,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.7,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,25.38,26.43,24.7,46.0,47.15
sens_musc_back_03_f,female,musc_back,2025-05-05-12-31-03_embed_athetic_back_01,0.3,178.8,47.1,32.76,87.98,75.53,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_body_builder_09_f,female,body_builder,cc embed morphs/embed_full_body1,0.9,178.13,47.6,35.61,110.03,82.66,97.08,36.62,37.67,25.62,63.0,35.51,27.11,25.47,45.65,46.66
sens_musc_chest_a_09_f,female,musc_chest_a,2025-05-05-12-07-08_embed_athetic_chest_01,0.9,178.8,47.1,32.76,89.17,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_lower_leg_len_05_m,male,lower_leg_len,cc embed morphs/embed_leg5,0.0,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_waist_04_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.4,179.01,46.89,32.72,87.02,75.56,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_shoulder_06_f,female,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.6,178.8,47.08,32.76,87.1,75.46,86.52,30.97,25.47,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_pectoral_scale_04_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.4,178.8,47.06,32.76,88.5,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_hip_scale_06_m,male,hip_scale,cc embed morphs/embed_torso2,0.48,179.02,46.89,36.19,87.03,78.74,94.0,31.11,25.65,20.58,52.96,28.75,26.43,24.68,46.02,47.15
sens_forearm_len_07_m,male,forearm_len,cc embed morphs/embed_arm5,0.4,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.61,20.61,49.61,28.75,26.66,29.38,45.94,47.15
sens_skin_calf_02_f,female,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.2,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,27.87,26.43,24.7,46.0,47.15
sens_thigh_scale_00_f,female,thigh_scale,cc embed morphs/embed_leg3,-1.0,178.8,47.1,30.05,86.98,74.45,79.18,31.03,25.72,20.63,41.97,28.95,26.43,24.7,45.75,47.15
sens_body_builder_04_m,male,body_builder,cc embed morphs/embed_full_body1,0.4,178.89,47.3,33.89,96.94,78.47,90.91,33.51,30.66,22.7,55.26,31.55,26.73,25.03,45.78,46.93
sens_musc_chest_b_03_m,male,musc_chest_b,2025-05-08-11-32-58_embed_athetic_chest_02,0.3,179.01,46.89,32.72,87.77,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_body_fat_10_m,male,body_fat,cc embed morphs/embed_full_body3,1.0,179.28,47.0,38.5,277.42,166.26,176.37,58.44,47.86,33.33,96.68,49.58,26.43,24.68,45.94,47.15
sens_musc_chest_c_05_m,male,musc_chest_c,2025-06-10-15-34-47_embed_athetic_chest_c,0.5,179.01,46.89,32.72,88.48,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_abs_line_10_m,male,abs_line,cc embed morphs/embed_torso106,1.0,179.01,46.89,32.72,87.03,75.57,86.44,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_neck_scale_02_m,male,neck_scale,cc embed morphs/embed_torso110,0.2,179.02,46.89,32.72,87.02,75.41,86.45,31.96,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_chest_height_07_m,male,chest_height,cc embed morphs/embed_torso112,0.4,180.98,46.89,32.72,87.17,75.41,86.45,31.17,25.64,20.57,49.61,28.75,26.43,24.69,45.94,47.15
sens_skin_arm_00_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.0,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_abs_line_07_m,male,abs_line,cc embed morphs/embed_torso106,0.7,179.01,46.89,32.72,87.03,75.48,86.44,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_breast_scale_04_m,male,breast_scale,cc embed morphs/embed_torso102,0.4,179.01,46.89,32.72,95.13,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_pectoral_scale_00_m,male,pectoral_scale,cc embed morphs/embed_torso114,0.0,179.02,46.89,32.72,87.02,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_arm_05_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.5,179.01,47.02,32.72,87.01,75.42,86.45,31.14,23.92,18.27,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_chest_09_f,female,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.9,178.8,47.1,32.76,85.95,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_pectoral_height_08_m,male,pectoral_height,cc embed morphs/embed_torso115,0.8,179.02,46.89,32.72,87.78,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_breast_scale_09_m,male,breast_scale,cc embed morphs/embed_torso102,0.9,179.01,46.89,32.72,108.54,75.42,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_obliques_01_f,female,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.1,178.8,47.1,32.76,87.1,75.47,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_neck_len_01_f,female,neck_len,cc embed morphs/embed_torso109,-0.8,175.76,47.1,32.76,87.15,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_pectoral_scale_01_m,male,pectoral_scale,cc embed morphs/embed_torso114,0.1,179.02,46.9,32.72,87.36,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_neck_len_05_f,female,neck_len,cc embed morphs/embed_torso109,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_hip_scale_03_m,male,hip_scale,cc embed morphs/embed_torso2,0.09,179.02,46.89,33.36,87.02,76.06,87.86,31.13,25.64,20.57,50.24,28.75,26.43,24.68,45.95,47.15
sens_skin_back_03_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.3,179.01,46.89,32.72,86.58,74.39,86.42,31.13,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_chest_width_03_f,female,chest_width,cc embed morphs/embed_torso105,-0.05,178.79,46.79,32.76,86.63,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.46,24.7,46.0,47.15
sens_forearm_len_08_m,male,forearm_len,cc embed morphs/embed_arm5,0.6,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.6,20.62,49.61,28.75,26.78,31.73,45.94,47.15
sens_skin_chest_10_f,female,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,1.0,178.8,47.1,32.76,85.85,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_body_builder_00_m,male,body_builder,cc embed morphs/embed_full_body1,0.0,179.02,46.89,32.72,87.02,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_thigh_len_00_m,male,thigh_len,cc embed morphs/embed_leg4,-1.0,155.86,46.89,33.51,87.02,75.42,86.19,31.14,25.64,20.57,49.77,28.51,26.43,24.68,23.58,46.53
sens_upperarm_len_05_f,female,upperarm_len,cc embed morphs/embed_arm4,0.0,178.8,47.1,32.76,87.1,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_chest_scale_04_f,female,chest_scale,cc embed morphs/embed_torso104,0.1,179.5,47.44,32.76,89.01,75.46,86.52,31.05,25.72,20.66,49.76,28.89,26.39,24.7,46.0,47.15
sens_skin_thigh_07_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.7,179.01,46.89,31.04,87.02,74.23,84.49,31.14,25.64,20.57,44.81,28.75,26.43,24.68,45.94,47.15
sens_breast_prox_01_f,female,breast_prox,cc embed morphs/embed_torso101,0.1,178.8,47.1,32.76,87.11,75.46,86.52,30.99,25.73,20.66,49.76,28.89,26.43,24.7,46.0,47.15
sens_musc_arm_04_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.4,178.8,47.01,32.76,87.12,75.46,86.52,30.99,27.38,21.3,49.76,28.89,26.43,24.7,46.0,47.15
sens_pectoral_height_03_m,male,pectoral_height,cc embed morphs/embed_torso115,0.3,179.02,46.89,32.72,87.3,75.41,86.45,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_calf_04_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.4,179.01,46.89,32.72,87.02,75.42,86.45,31.14,25.64,20.57,49.61,26.74,26.43,24.68,45.94,47.15
sens_musc_neck_06_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.6,179.01,46.89,32.72,87.02,75.42,86.45,31.23,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_neck_scale_06_m,male,neck_scale,cc embed morphs/embed_torso110,0.6,179.02,46.89,32.72,87.02,75.41,86.45,33.61,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_thigh_len_07_m,male,thigh_len,cc embed morphs/embed_leg4,0.4,188.28,46.89,32.44,87.02,75.42,86.55,31.14,25.64,20.57,49.57,28.85,26.43,24.68,54.88,47.39
sens_musc_arm_05_m,male,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.5,179.01,46.97,32.72,87.06,75.42,86.45,31.14,27.71,21.37,49.61,28.75,26.43,24.68,45.94,47.15
sens_musc_waist_07_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.7,179.01,46.89,32.72,87.02,75.76,86.44,31.14,25.64,20.57,49.61,28.75,26.43,24.68,45.94,47.15
sens_skin_arm_08_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.8,179.01,46.97,32.72,87.01,75.42,86.45,31.14,22.95,16.93,49.61,28.75,26.43,24.68,45.94,47.15
