char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,somatotype
char_27028,male,38,obese,0.728,0.2639,0.3949,0.4564,0.566,0.7184,0.7281,0.5297,0.7564,0.6317,,balanced,0.7534,0.561,rectangle
char_27029,male,23,normal,0.3071,0.1556,0.406,0.4971,0.6741,0.3741,0.6524,0.5173,0.3951,0.3801,,balanced,0.4554,0.5501,rectangle
char_27030,male,31,athletic_lean,0.1383,0.4166,0.544,0.2361,0.2002,0.4645,0.3642,0.2099,0.4558,0.1645,,pull_dominant,0.7998,0.4016,pear
char_27031,male,36,overweight,0.5058,0.1957,0.5175,0.6033,0.6637,0.4479,0.3637,0.4963,0.5879,0.4352,,balanced,0.2227,0.6183,apple
char_27032,male,24,athletic_hyper,0.0582,0.8979,0.3634,0.3645,0.3101,0.4759,0.5354,0.2354,0.4486,0.2409,,pull_dominant,0.5287,0.5396,rectangle
char_27033,male,28,overweight,0.5459,0.1867,0.2551,0.6838,0.5291,0.3838,0.5296,0.4928,0.4352,0.5039,,balanced,0.3705,0.5262,rectangle
char_27034,male,17,obese,0.8844,0.3179,0.4765,0.4865,0.3194,0.4884,0.394,0.4789,0.4451,0.6194,,balanced,0.6061,0.5091,apple
char_27035,male,27,obese,0.7929,0.2399,0.4732,0.2611,0.4285,0.41,0.3661,0.5512,0.3902,0.5611,,balanced,0.6551,0.5543,apple
char_27036,male,27,obese,0.8047,0.2342,0.3437,0.3501,0.499,0.4366,0.5235,0.5842,0.6501,0.3752,,balanced,0.5361,0.2398,apple
char_27037,male,26,normal,0.238,0.2137,0.5345,0.5496,0.3524,0.4915,0.5785,0.63,0.6165,0.33,,balanced,0.6465,0.6741,pear
char_27038,male,30,normal,0.2484,0.2263,0.3833,0.5579,0.743,0.5151,0.7318,0.4945,0.445,0.745,,balanced,0.398,0.7771,v_shape
char_27039,male,28,normal,0.2983,0.1377,0.4798,0.2749,0.3088,0.49,0.3773,0.4842,0.3253,0.5749,,balanced,0.8274,0.8413,pear
char_27040,male,28,athletic_lean,0.096,0.4784,0.4223,0.545,0.3456,0.5866,0.3247,0.4296,0.3203,0.2866,,balanced,0.7347,0.7058,pear
char_27041,male,19,normal,0.2487,0.1903,0.5524,0.5458,0.3848,0.3065,0.4132,0.269,0.2458,0.4454,,balanced,0.326,0.7277,v_shape
char_27042,male,34,underweight,0.0547,0.0714,0.3951,0.7138,0.4472,0.6716,0.5151,0.6894,0.4138,0.453,,balanced,0.4972,0.6895,rectangle
char_27043,male,35,normal,0.241,0.2059,0.4828,0.4746,0.1963,0.2101,0.2049,0.2082,0.4963,0.3142,,balanced,0.6766,0.2403,pear
char_27044,male,29,overweight,0.4742,0.288,0.4811,0.611,0.3312,0.4706,0.5173,0.311,0.5147,0.4233,,balanced,0.4445,0.4777,rectangle
char_27045,male,26,normal,0.2429,0.2152,0.4301,0.2511,0.4558,0.352,0.5511,0.5397,0.3779,0.4836,,balanced,0.7355,0.7659,pear
char_27046,male,24,overweight,0.548,0.199,0.4941,0.6797,0.6231,0.6721,0.5379,0.7081,0.4081,0.6872,,balanced,0.8134,0.4364,pear
char_27047,male,38,obese,0.8105,0.2777,0.3781,0.4423,0.4124,0.5164,0.3811,0.3611,0.4166,0.6611,,balanced,0.5353,0.2759,apple
char_27048,male,20,overweight,0.4257,0.2063,0.4144,0.6411,0.3605,0.4038,0.6605,0.5517,0.5016,0.5727,,balanced,0.3228,0.774,rectangle
char_27049,male,28,athletic_lean,0.1219,0.4596,0.4427,0.1909,0.4741,0.2238,0.4909,0.3103,0.1997,0.2073,,push_dominant,0.4303,0.2378,v_shape
char_27050,male,15,athletic_lean,0.1251,0.4,0.318,0.6127,0.4967,0.5828,0.6771,0.5772,0.5578,0.3771,,balanced,0.3489,0.5717,v_shape
char_27051,male,39,obese,0.8866,0.1837,0.4475,0.4858,0.7431,0.5132,0.4827,0.6587,0.7827,0.7646,,balanced,0.7437,0.5758,apple
char_27052,male,17,normal,0.2,0.2867,0.4574,0.3842,0.4147,0.3146,0.3808,0.4549,0.4592,0.6146,,balanced,0.7926,0.7386,pear
char_27053,male,37,underweight,0.0599,0.1324,0.3917,0.6336,0.4473,0.5047,0.598,0.351,0.5355,0.3336,,balanced,0.5461,0.624,rectangle
char_27054,male,29,obese,0.9925,0.308,0.5504,0.5121,0.6371,0.5566,0.5039,0.4345,0.3371,0.6089,,balanced,0.3865,0.7502,apple
char_27055,male,20,overweight,0.4947,0.2286,0.5403,0.6323,0.4689,0.7554,0.5647,0.7592,0.4592,0.5638,,balanced,0.5279,0.6829,rectangle
char_27056,male,18,obese,0.7346,0.2195,0.3625,0.7238,0.5055,0.4238,0.4725,0.7061,0.5976,0.4718,,balanced,0.7325,0.5452,rectangle
char_27057,male,17,underweight,0.0922,0.1664,0.3993,0.5016,0.4257,0.6837,0.6233,0.4134,0.3837,0.6707,,balanced,0.6788,0.2565,pear
char_27058,male,39,normal,0.2799,0.121,0.4544,0.4992,0.5507,0.5863,0.5957,0.6357,0.4483,0.3357,,balanced,0.5479,0.4121,rectangle
char_27059,male,36,overweight,0.4084,0.3166,0.3746,0.5424,0.7379,0.7058,0.7254,0.4476,0.4928,0.7476,,balanced,0.7542,0.5982,pear
char_27060,male,29,obese,0.7368,0.1933,0.3829,0.5146,0.4614,0.4622,0.4005,0.3392,0.5846,0.6392,,balanced,0.4977,0.6929,apple
char_27061,male,35,obese,0.8362,0.2084,0.3466,0.5366,0.29,0.4534,0.5783,0.2783,0.5129,0.4892,,balanced,0.3647,0.6798,apple
char_27062,male,25,overweight,0.5064,0.2654,0.4646,0.3608,0.4048,0.5177,0.6608,0.6412,0.4817,0.3738,,balanced,0.3176,0.5471,rectangle
char_27063,male,21,overweight,0.5609,0.3147,0.436,0.548,0.6608,0.4544,0.3608,0.418,0.4364,0.4703,,balanced,0.701,0.5884,pear
char_27064,male,34,athletic_lean,0.0927,0.4647,0.4458,0.5102,0.3484,0.6331,0.3331,0.393,0.3903,0.4211,,lower_dominant,0.4119,0.6597,v_shape
char_27065,male,19,obese,0.7011,0.2224,0.3149,0.4793,0.2994,0.3419,0.5994,0.5306,0.4187,0.4299,,balanced,0.3261,0.6465,apple
char_27066,male,25,athletic_hyper,0.0832,0.8025,0.36,0.3538,0.6283,0.5538,0.5221,0.403,0.6134,0.3283,,balanced,0.5403,0.4309,rectangle
char_27067,male,36,athletic_hyper,0.126,0.7624,0.5161,0.4475,0.5241,0.42,0.5414,0.4523,0.2414,0.2856,,balanced,0.539,0.5457,rectangle
char_27068,male,16,normal,0.256,0.1314,0.4933,0.5845,0.6717,0.4513,0.3769,0.6769,0.6611,0.4859,,balanced,0.749,0.6438,pear
char_27069,male,22,normal,0.3174,0.2614,0.391,0.3472,0.5575,0.2649,0.3127,0.3309,0.4477,0.2575,,balanced,0.532,0.592,rectangle
char_27070,male,27,athletic_lean,0.0876,0.4422,0.4257,0.5948,0.5843,0.7105,0.6512,0.4105,0.624,0.6618,,pull_dominant,0.7423,0.617,pear
char_27071,male,30,athletic_hyper,0.0695,0.7149,0.3668,0.1768,0.2186,0.2263,0.2137,0.4768,0.4154,0.3245,,balanced,0.3703,0.4831,v_shape
char_27072,male,14,normal,0.184,0.1869,0.4319,0.6865,0.6002,0.4373,0.439,0.5304,0.4324,0.7324,,balanced,0.6568,0.3679,pear
char_27073,male,33,underweight,0.0492,0.0483,0.4885,0.4068,0.6429,0.4688,0.416,0.3429,0.4154,0.545,,balanced,0.7687,0.3053,pear
char_27074,male,37,overweight,0.5337,0.2741,0.5147,0.3174,0.5342,0.6174,0.4976,0.5157,0.3447,0.44,,balanced,0.4924,0.4793,rectangle
char_27075,male,38,obese,0.7802,0.313,0.4502,0.3078,0.5291,0.3484,0.4821,0.3043,0.6043,0.5848,,balanced,0.8085,0.7006,rectangle
char_27076,male,21,normal,0.1747,0.1992,0.4173,0.6111,0.4416,0.615,0.7416,0.5002,0.7107,0.7378,,balanced,0.6124,0.3613,pear
char_27077,male,29,athletic_lean,0.0548,0.6104,0.4848,0.4159,0.2053,0.3056,0.3305,0.169,0.3146,0.2388,,push_dominant,0.5025,0.2589,rectangle
char_27078,male,28,normal,0.3036,0.2547,0.3382,0.3683,0.3953,0.6683,0.5331,0.6008,0.5281,0.6245,,balanced,0.4477,0.4628,rectangle
char_27079,male,28,overweight,0.525,0.2213,0.4471,0.5092,0.5025,0.2633,0.2757,0.5633,0.508,0.4384,,balanced,0.6103,0.4652,rectangle
char_27080,male,20,athletic_hyper,0.0785,0.7773,0.4872,0.446,0.6479,0.4977,0.3479,0.4747,0.5667,0.5037,,balanced,0.8535,0.3696,rectangle
char_27081,male,14,normal,0.3197,0.2154,0.3697,0.2398,0.2742,0.3178,0.3442,0.4252,0.5398,0.3869,,balanced,0.5776,0.4583,rectangle
char_27082,male,28,normal,0.2042,0.172,0.3364,0.325,0.5649,0.5394,0.4412,0.625,0.6019,0.5426,,balanced,0.7183,0.4249,pear
char_27083,male,27,underweight,0.0446,0.0444,0.457,0.4049,0.6313,0.4289,0.3475,0.5892,0.6475,0.4187,,balanced,0.6875,0.4317,pear
char_27084,male,39,overweight,0.5958,0.2117,0.4198,0.6247,0.3343,0.5415,0.4995,0.3549,0.6343,0.5026,,balanced,0.5972,0.6723,rectangle
char_27085,male,33,overweight,0.4091,0.1651,0.4373,0.525,0.5141,0.5425,0.6441,0.4088,0.7088,0.6925,,balanced,0.4711,0.4505,rectangle
char_27086,male,20,athletic_lean,0.0882,0.5853,0.3516,0.5031,0.3561,0.6199,0.4097,0.3566,0.5808,0.6561,,balanced,0.6933,0.3162,pear
char_27087,male,19,athletic_lean,0.0675,0.6189,0.4104,0.2736,0.4925,0.5006,0.437,0.5404,0.3911,0.5736,,upper_dominant,0.6865,0.6167,pear
char_27088,male,14,normal,0.2832,0.13,0.4761,0.4824,0.6079,0.5993,0.3617,0.3079,0.5515,0.5799,,balanced,0.6835,0.3394,pear
char_27089,male,34,athletic_hyper,0.0783,0.8769,0.4486,0.5518,0.5987,0.6916,0.3916,0.5772,0.6601,0.4294,,upper_dominant,0.8411,0.6568,rectangle
char_27090,male,38,obese,0.9209,0.2965,0.3616,0.4575,0.4307,0.3719,0.6719,0.6393,0.5284,0.4268,,balanced,0.3861,0.7335,apple
char_27091,male,35,underweight,0.0495,0.0948,0.3888,0.5748,0.2748,0.4203,0.3631,0.3197,0.384,0.5385,,balanced,0.484,0.3679,rectangle
char_27092,male,18,overweight,0.4834,0.2478,0.3689,0.261,0.3335,0.3119,0.5543,0.5515,0.4516,0.561,,balanced,0.7974,0.7061,pear
char_27093,male,22,underweight,0.0353,0.0537,0.473,0.405,0.3645,0.6341,0.3341,0.6119,0.6108,0.6311,,balanced,0.6537,0.5916,pear
char_27094,male,20,athletic_lean,0.0814,0.4738,0.3747,0.5631,0.6658,0.7489,0.5105,0.7126,0.8105,0.7568,,balanced,0.6788,0.6676,pear
char_27095,male,24,normal,0.2162,0.1209,0.4498,0.4495,0.4153,0.284,0.53,0.3228,0.5247,0.584,,balanced,0.7325,0.5114,pear
char_27096,male,38,normal,0.2197,0.1739,0.4929,0.5447,0.3089,0.3772,0.3681,0.6089,0.3216,0.3144,,balanced,0.5712,0.4483,rectangle
char_27097,male,20,obese,0.8866,0.2204,0.4177,0.3318,0.4429,0.2885,0.5885,0.3427,0.4427,0.4093,,balanced,0.2649,0.8597,apple
char_27098,male,20,overweight,0.5693,0.308,0.443,0.6221,0.5174,0.737,0.6478,0.437,0.6883,0.4994,,balanced,0.8118,0.6675,pear
char_27099,male,17,overweight,0.5438,0.2805,0.4266,0.7239,0.6111,0.7835,0.5694,0.5509,0.8,0.7416,,balanced,0.4205,0.7716,rectangle
char_27100,male,39,obese,0.7963,0.334,0.3671,0.2441,0.4082,0.2985,0.5441,0.4433,0.3445,0.5357,,balanced,0.6739,0.6726,apple
char_27101,male,32,athletic_lean,0.1161,0.5777,0.4854,0.3447,0.6447,0.4651,0.622,0.4784,0.3538,0.3979,,lower_dominant,0.4121,0.8409,v_shape
char_27102,male,16,overweight,0.4377,0.2338,0.4155,0.683,0.6873,0.5381,0.7825,0.6837,0.635,0.5647,,balanced,0.3987,0.4741,rectangle
char_27103,male,22,athletic_hyper,0.0737,0.8889,0.4501,0.3994,0.519,0.3719,0.4556,0.3654,0.2363,0.5363,,balanced,0.6572,0.4393,rectangle
char_27104,male,24,normal,0.1902,0.2068,0.4272,0.7202,0.4471,0.5162,0.4202,0.4476,0.5313,0.6827,,balanced,0.8441,0.67,pear
char_27105,male,21,normal,0.2394,0.1531,0.4018,0.6204,0.4036,0.4938,0.6582,0.6825,0.3825,0.6656,,balanced,0.624,0.8115,pear
char_27106,male,21,athletic_hyper,0.1256,0.7163,0.3524,0.2946,0.4863,0.4768,0.5946,0.329,0.467,0.5462,,balanced,0.2952,0.605,v_shape
char_27107,male,21,normal,0.243,0.1926,0.3822,0.5614,0.5972,0.3156,0.4407,0.6057,0.6156,0.5174,,balanced,0.7027,0.4442,pear
char_27108,male,17,overweight,0.4937,0.2813,0.4723,0.3223,0.4983,0.4012,0.2731,0.5175,0.5731,0.3158,,balanced,0.2295,0.6832,rectangle
char_27109,male,28,athletic_hyper,0.0849,0.7568,0.5198,0.6224,0.6528,0.3711,0.6434,0.53,0.6446,0.6711,,upper_dominant,0.2026,0.3185,v_shape
char_27110,male,36,normal,0.1942,0.1784,0.3966,0.5616,0.4668,0.6404,0.3543,0.5606,0.6543,0.4746,,balanced,0.7463,0.368,pear
char_27111,male,19,overweight,0.4021,0.3348,0.3418,0.7145,0.5425,0.6074,0.4619,0.5705,0.4554,0.7554,,balanced,0.6771,0.5973,pear
char_27112,male,20,overweight,0.4077,0.2406,0.4578,0.6557,0.5813,0.6445,0.3584,0.4207,0.6021,0.6584,,balanced,0.5482,0.7641,rectangle
char_27113,male,31,athletic_hyper,0.0809,0.8089,0.4769,0.4459,0.3706,0.2063,0.1459,0.4437,0.2707,0.2284,,balanced,0.5113,0.3962,rectangle
char_27114,male,15,overweight,0.5047,0.2647,0.377,0.4661,0.666,0.4394,0.7394,0.6099,0.5922,0.612,,balanced,0.5916,0.2997,rectangle
char_27115,male,21,underweight,0.0938,0.0179,0.2996,0.2564,0.4234,0.4476,0.4949,0.5403,0.3304,0.5564,,balanced,0.6548,0.3185,pear
char_27116,male,14,obese,0.7,0.2612,0.5139,0.5337,0.5278,0.6345,0.4298,0.3397,0.503,0.6397,,balanced,0.7914,0.5553,rectangle
char_27117,male,25,underweight,0.0964,0.149,0.4622,0.6811,0.4428,0.7164,0.49,0.7428,0.5965,0.4603,,balanced,0.8189,0.6923,pear
char_27118,male,27,obese,0.7159,0.2613,0.541,0.6908,0.5816,0.7598,0.734,0.4633,0.4598,0.5606,,balanced,0.4071,0.5412,apple
char_27119,male,19,obese,0.8688,0.1525,0.5316,0.5869,0.4738,0.7241,0.5149,0.7425,0.4425,0.7364,,balanced,0.7005,0.3228,apple
char_27120,male,20,normal,0.2748,0.2357,0.3996,0.5309,0.3831,0.4604,0.6831,0.56,0.5165,0.6149,,balanced,0.6699,0.58,pear
char_27121,male,20,underweight,0.0904,0.1358,0.4718,0.3906,0.2467,0.4385,0.2496,0.3851,0.5467,0.5405,,balanced,0.3199,0.3537,v_shape
char_27122,male,22,obese,0.7124,0.2416,0.3396,0.3348,0.5974,0.4832,0.3326,0.4763,0.4188,0.6326,,balanced,0.3373,0.7311,apple
char_27123,male,24,normal,0.2465,0.2226,0.4689,0.643,0.6175,0.4392,0.573,0.7392,0.547,0.6008,,balanced,0.556,0.69,rectangle
char_27124,male,29,underweight,0.0488,0.0661,0.4369,0.5997,0.5782,0.6342,0.5134,0.4362,0.5122,0.3342,,balanced,0.3866,0.6735,v_shape
char_27125,male,22,athletic_lean,0.0587,0.5848,0.3581,0.0992,0.3513,0.3548,0.3992,0.2064,0.154,0.3757,,lower_dominant,0.2675,0.4268,v_shape
char_27126,male,19,athletic_hyper,0.0761,0.8983,0.4952,0.5435,0.5415,0.3222,0.6222,0.3852,0.4159,0.4741,,lower_dominant,0.3215,0.8929,v_shape
char_27127,male,32,normal,0.2537,0.143,0.5083,0.3802,0.6631,0.6713,0.3941,0.5757,0.6802,0.6463,,balanced,0.4406,0.5681,rectangle
char_27128,male,23,athletic_lean,0.1008,0.4995,0.3961,0.6107,0.4849,0.5991,0.4817,0.691,0.4161,0.7161,,balanced,0.6381,0.6408,pear
char_27129,male,25,underweight,0.0975,0.1127,0.385,0.5448,0.5175,0.4811,0.3542,0.598,0.5342,0.6542,,balanced,0.3257,0.4924,v_shape
char_27130,male,34,obese,0.9704,0.2778,0.4449,0.6398,0.3537,0.6537,0.3719,0.4088,0.5358,0.498,,balanced,0.6848,0.7016,apple
char_27131,male,23,obese,0.8472,0.2242,0.4501,0.531,0.3898,0.5248,0.331,0.6263,0.543,0.3263,,balanced,0.3318,0.5776,apple
char_27132,male,17,normal,0.2849,0.1401,0.4904,0.5062,0.5287,0.7705,0.6615,0.4705,0.7559,0.5922,,balanced,0.4214,0.5318,rectangle
char_27133,male,27,overweight,0.5188,0.2865,0.3627,0.6898,0.4628,0.4379,0.4254,0.3898,0.4967,0.4444,,balanced,0.3696,0.5934,rectangle
char_27134,male,29,athletic_lean,0.1092,0.4873,0.4724,0.4379,0.6914,0.7145,0.7239,0.55,0.6838,0.4239,,upper_dominant,0.8673,0.3109,pear
char_27135,male,21,overweight,0.4391,0.2206,0.4185,0.3816,0.4442,0.2873,0.3772,0.5351,0.5804,0.5873,,balanced,0.5606,0.7174,rectangle
char_27136,male,26,obese,0.9375,0.2421,0.4242,0.5417,0.6576,0.4537,0.3576,0.5489,0.6027,0.5166,,balanced,0.4156,0.7616,apple
char_27137,male,32,normal,0.2375,0.1497,0.4823,0.5443,0.3601,0.5439,0.48,0.4604,0.4349,0.2443,,balanced,0.4232,0.702,v_shape
char_27138,male,39,overweight,0.482,0.2559,0.4278,0.404,0.5417,0.5634,0.6438,0.704,0.5205,0.4636,,balanced,0.6272,0.576,pear
char_27139,male,18,overweight,0.5747,0.3202,0.5314,0.4388,0.2965,0.2875,0.3061,0.4513,0.3005,0.5875,,balanced,0.3555,0.7005,apple
char_27140,male,16,overweight,0.4908,0.2212,0.4152,0.3704,0.3166,0.4594,0.5705,0.3939,0.5,0.2705,,balanced,0.3988,0.5072,rectangle
char_27141,male,28,normal,0.2783,0.2254,0.3549,0.5747,0.5914,0.4239,0.3777,0.5342,0.6708,0.3708,,balanced,0.5039,0.6568,rectangle
char_27142,male,18,underweight,0.0323,0.125,0.3818,0.3745,0.3789,0.5207,0.5665,0.6384,0.4354,0.6745,,balanced,0.6011,0.8452,pear
char_27143,male,25,normal,0.2529,0.2534,0.3945,0.4044,0.6334,0.3334,0.4435,0.4325,0.5286,0.572,,balanced,0.4801,0.5563,rectangle
char_27144,male,29,obese,0.8145,0.2571,0.4161,0.7634,0.5783,0.7478,0.4634,0.4902,0.4996,0.743,,balanced,0.6724,0.2727,apple
char_27145,male,30,obese,0.819,0.2762,0.4302,0.5314,0.4466,0.4694,0.3558,0.2314,0.4712,0.2477,,balanced,0.4811,0.4534,apple
char_27146,male,33,athletic_lean,0.1133,0.4978,0.4343,0.258,0.5429,0.5104,0.4627,0.3561,0.558,0.2949,,balanced,0.5592,0.5636,rectangle
char_27147,male,32,overweight,0.4201,0.2934,0.3502,0.3497,0.4656,0.5952,0.623,0.5688,0.5711,0.323,,balanced,0.6609,0.3674,pear
char_27148,male,15,overweight,0.4114,0.257,0.4281,0.5851,0.4975,0.4493,0.7331,0.4331,0.5569,0.6063,,balanced,0.6243,0.761,pear
char_27149,male,14,overweight,0.5431,0.2391,0.3797,0.4087,0.3813,0.6813,0.6769,0.4313,0.5627,0.5741,,balanced,0.3273,0.3935,apple
char_27150,male,35,overweight,0.4676,0.2201,0.4068,0.6117,0.3117,0.463,0.4501,0.5583,0.468,0.4531,,balanced,0.7132,0.5828,pear
char_27151,male,19,underweight,0.0286,0.1364,0.4261,0.4152,0.6788,0.6315,0.3813,0.5491,0.6077,0.6813,,balanced,0.5266,0.5388,rectangle
char_27152,male,25,normal,0.3028,0.2647,0.4361,0.3277,0.4013,0.6277,0.384,0.3297,0.6167,0.473,,balanced,0.4152,0.4958,rectangle
char_27153,male,20,obese,0.6896,0.241,0.4915,0.6438,0.5633,0.5457,0.4547,0.6519,0.5183,0.3519,,balanced,0.6912,0.3327,apple
char_27154,male,29,underweight,0.081,0.0944,0.3963,0.5283,0.4329,0.6519,0.4618,0.5001,0.5268,0.7329,,balanced,0.4259,0.8202,v_shape
char_27155,male,37,normal,0.1804,0.2825,0.4221,0.6185,0.4093,0.4359,0.3659,0.6271,0.4577,0.6659,,balanced,0.6112,0.4105,pear
char_27156,male,35,obese,0.795,0.3251,0.4728,0.6051,0.4849,0.6518,0.3758,0.673,0.6758,0.4064,,balanced,0.3459,0.3539,apple
char_27157,male,23,normal,0.2201,0.2531,0.4153,0.5797,0.4776,0.5577,0.4232,0.6604,0.4571,0.3604,,balanced,0.3225,0.4714,v_shape
char_27158,male,28,obese,0.9007,0.2726,0.3933,0.4354,0.3244,0.4839,0.4173,0.2793,0.1839,0.3949,,balanced,0.4116,0.7503,apple
char_27159,male,32,athletic_lean,0.0831,0.4308,0.3772,0.5309,0.6822,0.5336,0.3822,0.5792,0.6566,0.5455,,balanced,0.7169,0.3594,pear
char_27160,male,25,obese,0.7024,0.2314,0.5518,0.6685,0.7316,0.4382,0.6826,0.4316,0.5081,0.6402,,balanced,0.6078,0.6408,apple
char_27161,male,23,overweight,0.3929,0.1836,0.5022,0.5874,0.5882,0.5697,0.5295,0.816,0.5741,0.516,,balanced,0.629,0.2989,pear
char_27162,male,15,underweight,0.0402,0.1038,0.5272,0.531,0.3701,0.6126,0.6616,0.5105,0.5821,0.6701,,balanced,0.3317,0.5165,v_shape
char_27163,male,29,overweight,0.4808,0.1772,0.5061,0.3944,0.5292,0.6562,0.6368,0.5016,0.3562,0.6537,,balanced,0.4347,0.3097,rectangle
char_27164,male,26,obese,0.8958,0.1615,0.3778,0.3129,0.6129,0.4406,0.3289,0.5982,0.5997,0.5455,,balanced,0.5726,0.585,apple
char_27165,male,36,athletic_hyper,0.1473,0.8226,0.3164,0.6738,0.3738,0.5456,0.615,0.4569,0.444,0.3883,,pull_dominant,0.5072,0.4305,rectangle
char_27166,male,38,overweight,0.4635,0.2614,0.4443,0.6093,0.3093,0.4139,0.6035,0.4034,0.4651,0.4115,,balanced,0.3253,0.72,rectangle
char_27167,male,33,athletic_hyper,0.1343,0.7467,0.3501,0.3576,0.6576,0.3602,0.5596,0.5327,0.4726,0.4625,,upper_dominant,0.5801,0.5938,rectangle
char_27168,male,19,normal,0.327,0.2031,0.3225,0.4238,0.5001,0.3704,0.5723,0.4426,0.6704,0.4198,,balanced,0.7422,0.5642,pear
char_27169,male,14,obese,0.7,0.3109,0.3493,0.7711,0.4783,0.6512,0.7432,0.7392,0.7746,0.4746,,balanced,0.4914,0.4876,apple
char_27170,male,19,athletic_lean,0.0916,0.6184,0.2974,0.3938,0.6938,0.6786,0.6695,0.4428,0.4249,0.5433,,upper_dominant,0.3317,0.5963,v_shape
char_27171,male,37,overweight,0.5351,0.2209,0.5541,0.4076,0.5483,0.6882,0.696,0.7076,0.5,0.4263,,balanced,0.4096,0.3758,apple
char_27172,male,24,obese,0.761,0.3278,0.4577,0.1862,0.4862,0.3572,0.2792,0.2686,0.3934,0.2878,,balanced,0.4208,0.6,apple
char_27173,male,17,overweight,0.4552,0.2657,0.4834,0.3679,0.3773,0.4312,0.3984,0.423,0.5836,0.2836,,balanced,0.3488,0.2708,rectangle
char_27174,male,37,overweight,0.5328,0.1887,0.3099,0.4985,0.427,0.3618,0.3764,0.6177,0.3177,0.4791,,balanced,0.577,0.5944,rectangle
char_27175,male,30,normal,0.3019,0.2709,0.3551,0.2051,0.2199,0.2899,0.1548,0.3746,0.4548,0.3378,,balanced,0.6261,0.7724,pear
char_27176,male,23,overweight,0.5009,0.3066,0.3589,0.6245,0.6184,0.4607,0.5969,0.3312,0.3245,0.5184,,balanced,0.3289,0.7486,rectangle
char_27177,male,22,overweight,0.4838,0.2256,0.2849,0.3906,0.1188,0.2074,0.3686,0.0906,0.3743,0.1658,,balanced,0.3312,0.6044,rectangle
char_27178,male,30,athletic_lean,0.0858,0.5551,0.5025,0.3989,0.5532,0.3588,0.5864,0.6588,0.4085,0.3908,,balanced,0.5419,0.6458,rectangle
char_27179,male,29,athletic_lean,0.1378,0.6243,0.5196,0.8271,0.6317,0.5973,0.7605,0.7395,0.7927,0.8973,,balanced,0.7551,0.5279,pear
char_27180,male,18,underweight,0.0869,0.1113,0.4708,0.4503,0.3636,0.5307,0.6499,0.3499,0.5348,0.5203,,balanced,0.3915,0.4124,v_shape
char_27181,male,37,underweight,0.0462,0.1573,0.4958,0.4652,0.5412,0.3456,0.631,0.4686,0.331,0.3469,,balanced,0.5773,0.5474,rectangle
char_27182,male,27,normal,0.1975,0.2561,0.4373,0.5397,0.4663,0.6771,0.5489,0.698,0.398,0.4582,,balanced,0.5603,0.6559,rectangle
char_27183,male,16,athletic_lean,0.0777,0.557,0.3666,0.3666,0.367,0.6666,0.4432,0.556,0.5452,0.5456,,upper_dominant,0.7081,0.6059,pear
char_27184,male,20,overweight,0.4984,0.2146,0.3515,0.5456,0.7921,0.8456,0.8416,0.6366,0.8308,0.7928,,balanced,0.7135,0.5127,pear
char_27185,male,26,athletic_lean,0.1232,0.5347,0.4513,0.6242,0.3791,0.4364,0.3242,0.5746,0.5885,0.5004,,lower_dominant,0.4608,0.7334,rectangle
char_27186,male,25,overweight,0.41,0.2479,0.5427,0.337,0.4359,0.5501,0.3644,0.5819,0.637,0.5899,,balanced,0.7811,0.6805,pear
char_27187,male,20,overweight,0.4267,0.1992,0.4289,0.4003,0.4132,0.6719,0.4156,0.4452,0.7003,0.6429,,balanced,0.5344,0.6843,rectangle
char_27188,male,33,overweight,0.4753,0.2667,0.323,0.668,0.5567,0.6392,0.6788,0.6884,0.3884,0.5752,,balanced,0.514,0.3356,rectangle
char_27189,male,33,underweight,0.1269,0.1298,0.4002,0.5845,0.5881,0.5445,0.3901,0.3041,0.6041,0.4675,,balanced,0.7812,0.5227,pear
char_27190,male,15,overweight,0.4894,0.3206,0.5164,0.4837,0.3977,0.6222,0.5378,0.5031,0.3222,0.4749,,balanced,0.8032,0.2306,pear
char_27191,male,33,athletic_hyper,0.1143,0.8128,0.3445,0.5459,0.293,0.593,0.3949,0.5004,0.3653,0.5746,,balanced,0.828,0.8564,rectangle
char_27192,male,19,athletic_hyper,0.0899,0.8461,0.4277,0.4387,0.32,0.3229,0.62,0.3948,0.5704,0.4767,,upper_dominant,0.8351,0.6231,rectangle
char_27193,male,27,normal,0.2674,0.2903,0.3297,0.4355,0.5052,0.2052,0.4208,0.4686,0.3433,0.3988,,balanced,0.573,0.7144,rectangle
char_27194,male,30,normal,0.2496,0.2815,0.4525,0.5102,0.2121,0.3249,0.4726,0.2102,0.4124,0.2868,,balanced,0.4361,0.448,v_shape
char_27195,male,34,athletic_hyper,0.1076,0.7286,0.5607,0.5908,0.3396,0.4269,0.5134,0.4339,0.6396,0.5422,,pull_dominant,0.7674,0.4336,rectangle
char_27196,male,39,overweight,0.4752,0.3023,0.4058,0.4857,0.3439,0.6384,0.3384,0.4146,0.4098,0.4138,,balanced,0.7704,0.3203,pear
char_27197,male,32,obese,0.9068,0.2979,0.445,0.7022,0.8004,0.7464,0.9313,0.6313,0.85,0.6833,,balanced,0.5488,0.3309,apple
