char_id,gender,age,group,somatotype,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,chest_circ_pred_cm,waist_circ_pred_cm,hip_circ_pred_cm,thigh_circ_pred_cm,bicep_circ_pred_cm,neck_circ_pred_cm
char_08640,female,19,athletic_lean,v_shape,0.1256,0.6448,0.3813,0.8623,0.5623,0.729,0.8286,0.6029,0.6538,0.6278,,lower_dominant,0.2861,0.4205,99.7,91.7,106.6,60.7,31.6,36.8
char_08641,female,15,overweight,rectangle,0.5476,0.8383,0.3247,0.6271,0.6442,0.4338,0.4884,0.44,0.7338,0.5346,,balanced,0.5417,0.6607,136.2,141.0,159.0,88.8,43.8,49.2
char_08642,female,31,athletic_hyper,hourglass,0.0625,0.9648,0.2944,0.4968,0.5949,0.3773,0.4692,0.3323,0.6323,0.5427,,lower_dominant,0.497,0.7141,106.0,85.2,103.7,60.8,32.5,36.8
char_08643,male,26,normal,v_shape,0.1919,0.3275,0.4942,0.3989,0.6266,0.4368,0.6194,0.3266,0.4985,0.5562,,balanced,0.2173,0.7061,98.0,96.5,110.9,63.4,33.6,38.3
char_08644,female,36,obese,apple,0.9849,0.8649,0.3157,0.4945,0.341,0.3861,0.5964,0.4181,0.641,0.6178,,balanced,0.3677,0.7054,150.0,145.0,160.0,108.0,50.0,58.0
char_08645,female,28,normal,rectangle,0.3165,0.5549,0.3026,0.6171,0.4401,0.6887,0.694,0.6333,0.394,0.3998,,balanced,0.2106,0.8004,107.2,108.9,123.7,69.7,35.2,40.9
char_08646,female,24,athletic_lean,hourglass,0.0452,0.5876,0.3269,0.266,0.4257,0.5234,0.393,0.566,0.3096,0.4757,,balanced,0.5454,0.8136,101.0,81.4,98.5,56.5,29.4,34.4
char_08647,male,39,athletic_lean,v_shape,0.1076,0.6561,0.4631,0.4796,0.5243,0.3763,0.3472,0.2243,0.4826,0.3937,,balanced,0.3816,0.5594,111.6,92.6,108.9,64.9,37.4,39.2
char_08648,male,30,normal,v_shape,0.1927,0.3946,0.4737,0.7041,0.7053,0.6992,0.6283,0.4712,0.5252,0.4053,,balanced,0.3987,0.4799,100.2,98.9,114.0,65.2,34.8,38.8
char_08649,female,24,athletic_hyper,hourglass,0.0314,0.8075,0.2164,0.3207,0.4349,0.2897,0.3743,0.2923,0.5897,0.5254,,upper_dominant,0.5699,0.8964,105.2,80.6,99.0,57.9,30.6,35.2
char_08650,female,26,athletic_hyper,v_shape,0.1156,0.836,0.3487,0.2845,0.5092,0.2965,0.2701,0.2517,0.3128,0.5517,,lower_dominant,0.2256,0.6588,102.0,89.9,105.9,61.5,32.5,37.4
char_08651,female,20,obese,apple,0.8555,0.9049,0.2328,0.396,0.3637,0.5591,0.4793,0.4356,0.6637,0.5111,,balanced,0.5837,0.8853,150.0,145.0,160.0,108.0,50.0,58.0
char_08652,male,28,overweight,pear,0.4781,0.4016,0.4029,0.6958,0.4199,0.5529,0.6228,0.6719,0.7199,0.4791,,balanced,0.6276,0.8916,133.5,129.2,147.0,82.7,41.6,46.4
char_08653,female,21,overweight,apple,0.5684,0.1002,0.2661,0.6363,0.5669,0.6613,0.6437,0.3819,0.3613,0.5681,,balanced,0.3072,0.4098,131.4,133.1,146.6,79.7,37.7,44.9
char_08654,male,32,normal,v_shape,0.169,0.2454,0.3972,0.7635,0.5259,0.6069,0.7487,0.8023,0.7478,0.5023,,balanced,0.3852,0.8998,93.3,91.5,107.1,60.6,31.2,36.5
char_08655,male,18,normal,v_shape,0.2291,0.4087,0.4182,0.5839,0.3881,0.4709,0.6359,0.3572,0.6572,0.406,,balanced,0.2895,0.6147,103.9,101.4,116.2,66.7,35.6,39.8
char_08656,female,37,normal,v_shape,0.1964,0.7372,0.3195,0.6824,0.6359,0.6384,0.6067,0.3824,0.4385,0.4827,,balanced,0.339,0.8679,103.5,97.3,113.8,65.3,33.8,38.9
char_08657,male,30,overweight,pear,0.4578,0.2731,0.4663,0.1664,0.4545,0.4317,0.1936,0.1545,0.2707,0.3605,,balanced,0.8329,0.2336,119.5,129.3,146.5,80.6,38.9,44.5
char_08658,male,19,athletic_hyper,hourglass,0.0033,0.9228,0.3959,0.805,0.505,0.697,0.5981,0.5646,0.7753,0.7856,,balanced,0.5039,0.751,130.3,83.4,102.7,64.4,39.9,39.2
char_08659,male,24,obese,apple,0.8663,0.4796,0.4021,0.6572,0.6148,0.5729,0.6894,0.3894,0.6742,0.5171,,balanced,0.5683,0.2055,160.0,145.0,160.0,105.0,51.4,59.1
char_08660,male,39,underweight,v_shape,0.0934,0.3883,0.4513,0.3249,0.5757,0.583,0.4082,0.3119,0.4444,0.6119,,balanced,0.2085,0.5439,98.0,88.3,102.6,59.4,32.4,36.5
char_08661,male,18,athletic_lean,pear,0.1363,0.5953,0.4264,0.6761,0.3761,0.672,0.5818,0.4602,0.6141,0.4801,,push_dominant,0.7644,0.5798,109.8,95.4,114.1,66.6,36.6,38.9
char_08662,female,31,obese,apple,0.7876,0.1259,0.407,0.4797,0.3804,0.6564,0.5559,0.3564,0.4659,0.6059,,balanced,0.3541,0.6385,150.0,145.0,160.0,94.7,43.5,51.8
char_08663,female,21,overweight,rectangle,0.5702,0.9102,0.2217,0.3644,0.5362,0.391,0.3446,0.6446,0.6385,0.6161,,balanced,0.3799,0.7112,140.3,142.0,159.4,89.6,44.4,50.1
char_08664,male,23,athletic_hyper,v_shape,0.1316,0.7442,0.3524,0.4065,0.4279,0.3153,0.4795,0.5708,0.5911,0.6153,,lower_dominant,0.2704,0.6446,118.0,94.9,111.2,67.0,39.2,40.5
char_08665,male,20,normal,v_shape,0.2343,0.3135,0.4361,0.5542,0.4247,0.6624,0.5641,0.4041,0.3624,0.6591,,balanced,0.337,0.803,99.7,100.0,115.2,65.5,34.1,38.9
char_08666,female,23,obese,apple,0.6173,0.6414,0.3839,0.6211,0.6691,0.4217,0.6258,0.3691,0.4987,0.5871,,balanced,0.7513,0.5056,142.8,145.0,160.0,92.8,44.3,50.2
char_08667,male,24,underweight,hourglass,0.0326,0.1188,0.3368,0.546,0.7608,0.6493,0.6906,0.5399,0.8399,0.7411,,balanced,0.5284,0.8338,87.6,76.7,93.0,51.8,26.0,32.0
char_08668,female,26,athletic_hyper,hourglass,0.0264,0.7443,0.2911,0.4155,0.4456,0.4595,0.4602,0.6491,0.4169,0.3491,,upper_dominant,0.5034,0.7416,102.9,80.7,98.1,57.0,30.0,34.9
char_08669,female,38,athletic_hyper,hourglass,0.0026,0.6817,0.33,0.3683,0.6248,0.6185,0.4005,0.5479,0.5929,0.3248,,upper_dominant,0.532,0.7002,102.2,78.3,95.5,55.3,29.1,34.0
char_08670,male,16,normal,v_shape,0.2043,0.7262,0.3435,0.5134,0.587,0.5053,0.3813,0.3587,0.5667,0.6587,,balanced,0.4235,0.2651,116.4,104.0,120.2,71.1,40.6,41.8
char_08671,male,30,overweight,rectangle,0.4122,0.1056,0.4063,0.7351,0.8839,0.7876,0.6334,0.7118,0.9213,0.6213,,balanced,0.3577,0.3657,108.6,117.3,131.4,72.1,35.1,41.6
char_08672,female,25,athletic_lean,hourglass,0.0424,0.6464,0.398,0.6574,0.3706,0.3889,0.4211,0.3574,0.5657,0.6573,,pull_dominant,0.4802,0.7508,100.6,81.5,98.4,56.6,29.7,34.7
char_08673,female,22,athletic_hyper,v_shape,0.1312,0.8312,0.3399,0.4655,0.6656,0.635,0.3656,0.5302,0.6267,0.5027,,balanced,0.2135,0.4987,102.3,92.3,107.7,62.2,32.9,37.7
char_08674,male,24,athletic_hyper,hourglass,0.042,0.6834,0.3573,0.5326,0.7131,0.4232,0.5294,0.4131,0.4394,0.4962,,balanced,0.5397,0.856,115.3,83.8,102.0,61.6,35.7,37.6
char_08675,female,31,athletic_hyper,hourglass,0.0572,0.6859,0.2805,0.668,0.6713,0.5973,0.453,0.753,0.6698,0.7178,,balanced,0.5463,0.7208,102.5,83.9,101.2,58.3,30.4,35.3
char_08676,male,21,obese,apple,0.9411,0.9578,0.3277,0.3844,0.6491,0.4418,0.5324,0.4861,0.4924,0.3491,,balanced,0.7738,0.8092,160.0,145.0,160.0,105.0,52.0,60.0
char_08677,female,32,normal,pear,0.3478,0.4715,0.2622,0.3561,0.4668,0.3,0.3289,0.5837,0.6,0.5521,,balanced,0.8415,0.7904,112.1,115.2,133.8,74.0,35.9,41.2
char_08678,male,19,overweight,apple,0.5312,0.755,0.5201,0.1657,0.3139,0.4494,0.2145,0.2847,0.3148,0.4657,,balanced,0.8928,0.2515,157.8,145.0,160.0,96.0,50.5,52.4
char_08679,male,25,normal,rectangle,0.3374,0.6252,0.3067,0.5343,0.4817,0.6652,0.5076,0.5288,0.4395,0.3652,,balanced,0.2448,0.6265,125.5,114.2,129.6,75.6,41.6,44.4
char_08680,female,38,athletic_hyper,hourglass,0.0358,0.7292,0.2721,0.4939,0.6367,0.4884,0.4972,0.3886,0.4474,0.3367,,balanced,0.482,0.7969,102.7,81.3,98.6,57.3,30.1,35.0
char_08681,female,23,normal,rectangle,0.2275,0.714,0.3988,0.3888,0.488,0.658,0.358,0.6569,0.4835,0.6006,,balanced,0.5633,0.4168,105.7,103.7,120.5,67.9,34.9,39.5
char_08682,female,23,athletic_lean,pear,0.1208,0.5827,0.2306,0.4315,0.6994,0.4169,0.516,0.3994,0.4448,0.496,,balanced,0.8629,0.7751,104.9,90.4,109.4,61.7,31.3,36.0
char_08683,male,17,obese,apple,0.6842,0.3314,0.5294,0.2629,0.2715,0.4853,0.3818,0.5629,0.3642,0.327,,balanced,0.5061,0.8341,160.0,145.0,160.0,94.8,46.1,52.6
char_08684,female,24,obese,apple,0.982,0.5692,0.3687,0.5212,0.5107,0.3181,0.4508,0.6005,0.4536,0.6181,,balanced,0.7303,0.3202,150.0,145.0,160.0,108.0,50.0,58.0
char_08685,male,23,obese,apple,0.7411,0.6846,0.44,0.4925,0.5714,0.4662,0.4794,0.6917,0.3917,0.594,,balanced,0.5073,0.4292,160.0,145.0,160.0,103.9,52.0,57.9
char_08686,male,33,obese,apple,0.907,0.1026,0.3366,0.5848,0.2848,0.3378,0.5368,0.3949,0.3826,0.4543,,balanced,0.579,0.2837,160.0,145.0,160.0,102.0,45.4,55.9
char_08687,male,21,athletic_lean,hourglass,0.0754,0.584,0.4501,0.4093,0.5262,0.4264,0.4192,0.7093,0.6245,0.4752,,balanced,0.5417,0.8538,109.3,86.3,104.1,61.7,34.8,37.5
char_08688,female,15,obese,apple,0.6783,0.3464,0.23,0.5513,0.8513,0.5588,0.5629,0.5821,0.6194,0.6686,,balanced,0.2367,0.7864,147.2,145.0,160.0,89.1,42.0,49.6
char_08689,female,27,overweight,pear,0.5806,0.0018,0.2924,0.4365,0.5781,0.4506,0.6914,0.5681,0.4345,0.3914,,balanced,0.8853,0.7844,128.9,138.0,156.0,84.1,37.9,44.8
char_08690,female,26,underweight,hourglass,0.0031,0.357,0.2005,0.4224,0.3209,0.6204,0.5774,0.6209,0.457,0.345,,balanced,0.5383,0.8275,99.9,76.8,93.0,53.0,27.0,32.6
char_08691,male,25,normal,pear,0.3472,0.2908,0.4334,0.4768,0.4336,0.6509,0.4494,0.3509,0.4191,0.4468,,balanced,0.8545,0.417,107.9,116.0,133.9,74.2,36.4,41.4
char_08692,male,18,normal,rectangle,0.286,0.1786,0.3275,0.6687,0.6099,0.4582,0.372,0.643,0.3687,0.5133,,balanced,0.5334,0.5546,98.0,104.9,120.5,66.8,33.1,38.7
char_08693,female,37,underweight,rectangle,0.0122,0.3493,0.2063,0.5449,0.5777,0.2777,0.3937,0.5014,0.3535,0.4666,,balanced,0.4144,0.3588,96.2,81.5,95.8,54.1,27.5,33.3
char_08694,female,29,athletic_hyper,v_shape,0.0818,0.6733,0.3203,0.3732,0.4357,0.3714,0.2631,0.3641,0.5631,0.4148,,balanced,0.3751,0.825,100.6,85.4,101.8,58.8,30.7,35.8
char_08695,female,37,normal,pear,0.3368,0.1562,0.2532,0.3663,0.2769,0.4267,0.4268,0.5444,0.5769,0.2952,,balanced,0.757,0.4852,107.1,112.1,128.3,69.9,33.4,39.2
char_08696,female,19,obese,apple,0.8076,0.5766,0.2555,0.6802,0.6644,0.5957,0.5905,0.3802,0.3838,0.6541,,balanced,0.6595,0.5727,150.0,145.0,160.0,104.2,48.0,55.6
char_08697,male,14,normal,v_shape,0.1827,0.249,0.3988,0.4963,0.385,0.685,0.5276,0.5741,0.6561,0.4133,,balanced,0.423,0.5713,93.8,95.4,110.5,62.2,32.0,37.1
char_08698,female,21,obese,apple,0.8529,0.4151,0.3396,0.5551,0.7542,0.731,0.5039,0.4813,0.7813,0.5621,,balanced,0.6914,0.4108,150.0,145.0,160.0,105.5,48.0,56.0
char_08699,female,14,athletic_lean,pear,0.0014,0.4318,0.2962,0.2416,0.5416,0.4921,0.267,0.2963,0.4643,0.2933,,balanced,0.7989,0.2977,97.8,80.9,97.9,54.9,28.0,32.9
char_08700,female,26,normal,rectangle,0.1668,0.4923,0.2778,0.5834,0.2834,0.4968,0.2992,0.4592,0.4057,0.5063,,balanced,0.5406,0.5829,101.5,95.3,111.3,62.5,31.6,36.9
char_08701,male,31,obese,apple,0.8188,0.2154,0.5406,0.4353,0.5629,0.5049,0.6626,0.5984,0.4928,0.7353,,balanced,0.5187,0.246,160.0,145.0,160.0,99.7,46.3,55.2
char_08702,male,14,underweight,v_shape,0.0964,0.3941,0.4527,0.4494,0.4978,0.3041,0.3165,0.4692,0.6041,0.4094,,balanced,0.2583,0.2732,96.8,90.2,104.3,60.0,32.8,36.7
char_08703,female,25,normal,pear,0.2582,0.4432,0.292,0.4592,0.5303,0.6545,0.6611,0.3836,0.5527,0.3611,,balanced,0.6959,0.2998,104.1,106.6,122.9,68.0,33.7,38.8
char_08704,male,33,obese,apple,0.8784,0.5543,0.3773,0.6024,0.889,0.6926,0.8149,0.9024,0.7686,0.7408,,balanced,0.3081,0.4547,160.0,145.0,160.0,105.0,52.0,60.0
char_08705,male,26,normal,v_shape,0.204,0.3835,0.4242,0.5388,0.4448,0.5197,0.706,0.406,0.5685,0.4825,,balanced,0.2461,0.6713,101.4,98.2,112.9,64.8,34.6,38.9
char_08706,male,23,obese,apple,0.9762,0.6795,0.3166,0.5607,0.8553,0.8027,0.6126,0.8543,0.8607,0.608,,balanced,0.567,0.3202,160.0,145.0,160.0,105.0,52.0,60.0
char_08707,female,16,normal,pear,0.2657,0.0899,0.3033,0.7013,0.4209,0.7179,0.4209,0.4773,0.7209,0.5735,,balanced,0.7204,0.7937,102.0,101.9,118.4,64.8,31.2,37.0
char_08708,female,24,obese,apple,0.837,0.6842,0.3435,0.6562,0.6004,0.5552,0.4322,0.5174,0.6913,0.7322,,balanced,0.8562,0.8637,150.0,145.0,160.0,108.0,50.0,58.0
char_08709,male,19,athletic_hyper,v_shape,0.0766,0.7442,0.4377,0.5918,0.4959,0.2918,0.3215,0.5272,0.5157,0.4453,,push_dominant,0.331,0.2292,113.3,91.8,107.7,64.7,38.4,39.1
char_08710,male,21,underweight,hourglass,0.0384,0.098,0.4394,0.5331,0.347,0.5816,0.5015,0.647,0.5567,0.4496,,balanced,0.4801,0.8535,86.1,77.0,93.0,51.8,26.0,32.1
char_08711,male,40,overweight,pear,0.4787,0.0275,0.4994,0.4977,0.3898,0.3544,0.5576,0.5437,0.4189,0.6544,,balanced,0.6576,0.6523,114.7,125.2,141.9,76.8,35.6,42.6
char_08712,male,26,athletic_hyper,hourglass,0.03,0.7957,0.4672,0.4686,0.5593,0.7122,0.5083,0.7141,0.7686,0.5781,,lower_dominant,0.497,0.8078,122.1,84.4,102.9,63.3,38.1,38.7
char_08713,female,31,normal,pear,0.1769,0.364,0.2602,0.6484,0.3577,0.3484,0.5166,0.5654,0.4997,0.625,,balanced,0.7347,0.8512,102.0,94.2,111.7,62.3,31.0,36.2
char_08714,male,16,obese,apple,0.8703,0.1984,0.4285,0.4238,0.3759,0.545,0.4985,0.5391,0.3733,0.6733,,balanced,0.8589,0.792,160.0,145.0,160.0,105.0,48.1,57.0
char_08715,female,19,normal,rectangle,0.267,0.8406,0.2374,0.5093,0.3058,0.5314,0.6058,0.4304,0.5023,0.3065,,balanced,0.5643,0.415,111.1,108.7,126.0,71.5,36.7,41.2
char_08716,male,17,normal,pear,0.2533,0.2413,0.4208,0.6026,0.5836,0.4622,0.4213,0.4174,0.4538,0.3026,,balanced,0.8498,0.7222,99.7,102.4,120.9,67.0,33.0,38.1
char_08717,female,38,obese,apple,0.6841,0.8701,0.2378,0.3854,0.6158,0.5008,0.4522,0.5364,0.5968,0.6854,,balanced,0.7058,0.7663,150.0,145.0,160.0,100.3,47.9,54.0
char_08718,female,23,athletic_hyper,hourglass,0.1265,0.9696,0.2637,0.4988,0.7,0.5834,0.4089,0.5057,0.6574,0.4,,balanced,0.5596,0.7681,107.8,92.1,111.0,64.6,34.2,38.4
char_08719,male,17,normal,rectangle,0.2524,0.7182,0.4402,0.46,0.3243,0.5055,0.5768,0.4402,0.5613,0.6243,,balanced,0.3085,0.516,122.1,108.2,124.2,73.5,42.0,43.4
char_08720,female,34,overweight,pear,0.4026,0.4155,0.3203,0.6684,0.6775,0.4145,0.6205,0.5289,0.4095,0.3775,,balanced,0.7923,0.5589,115.0,121.9,139.5,76.5,36.9,42.4
char_08721,male,27,overweight,rectangle,0.3532,0.5509,0.4019,0.4657,0.3008,0.6008,0.5107,0.4732,0.4352,0.5866,,balanced,0.3768,0.589,122.5,116.7,132.4,76.3,41.1,44.4
char_08722,male,24,athletic_lean,hourglass,0.0174,0.6485,0.4097,0.5576,0.4829,0.354,0.2883,0.56,0.26,0.284,,lower_dominant,0.5348,0.8647,113.6,80.8,98.9,59.6,34.5,36.7
char_08723,male,24,athletic_hyper,v_shape,0.1285,0.6803,0.4103,0.492,0.2409,0.5333,0.5409,0.4049,0.4217,0.3502,,upper_dominant,0.3156,0.3886,112.3,95.4,111.1,66.1,38.2,39.8
char_08724,male,26,athletic_hyper,rectangle,0.0628,0.7142,0.4822,0.6869,0.4013,0.4641,0.6685,0.3869,0.6296,0.4423,,balanced,0.6184,0.8777,117.8,86.4,105.4,63.8,37.1,38.5
char_08725,female,37,normal,rectangle,0.1788,0.8954,0.2778,0.447,0.7151,0.6098,0.499,0.4151,0.4668,0.4718,,balanced,0.6075,0.5589,108.1,98.9,117.2,67.2,35.0,39.3
char_08726,male,22,overweight,pear,0.445,0.3642,0.4103,0.6947,0.5466,0.3947,0.6184,0.4257,0.5448,0.5592,,balanced,0.5897,0.8806,125.9,124.5,141.8,79.7,40.1,45.0
char_08727,female,36,athletic_hyper,hourglass,0.0091,0.8209,0.2871,0.5313,0.568,0.5379,0.6502,0.695,0.659,0.395,,balanced,0.5027,0.8158,104.3,78.6,96.6,56.6,30.1,34.8
char_08728,female,29,overweight,apple,0.5646,0.5389,0.3706,0.3996,0.6165,0.6996,0.5758,0.5251,0.458,0.5168,,balanced,0.2177,0.7187,132.5,136.9,151.6,84.0,41.1,47.6
char_08729,male,36,normal,pear,0.2373,0.6104,0.5131,0.2448,0.4227,0.392,0.4819,0.1819,0.2496,0.2308,,balanced,0.7447,0.2729,111.2,109.1,126.8,73.4,40.0,42.0
char_08730,male,25,athletic_hyper,v_shape,0.1087,0.7995,0.4516,0.3583,0.6583,0.4282,0.489,0.5853,0.4319,0.5454,,balanced,0.3652,0.2119,116.5,95.7,112.0,67.5,40.3,40.4
char_08731,female,28,normal,rectangle,0.253,0.9433,0.3587,0.368,0.553,0.4432,0.4682,0.3443,0.418,0.6443,,balanced,0.426,0.5601,110.5,106.3,123.7,70.8,37.1,41.4
char_08732,male,19,obese,apple,0.63,0.5219,0.4029,0.5613,0.8173,0.5834,0.7731,0.5173,0.7867,0.6548,,balanced,0.7095,0.3946,160.0,145.0,160.0,94.9,47.3,52.3
char_08733,female,29,athletic_hyper,v_shape,0.074,0.7121,0.3435,0.2577,0.4198,0.3926,0.5194,0.2446,0.5446,0.3901,,lower_dominant,0.4359,0.5148,101.0,86.7,103.0,59.2,31.0,35.9
char_08734,male,38,athletic_hyper,v_shape,0.0878,0.6925,0.3807,0.5367,0.3909,0.558,0.2908,0.258,0.4273,0.3536,,balanced,0.4293,0.6386,114.0,90.3,107.3,64.4,37.3,38.9
char_08735,male,37,underweight,hourglass,0.0052,0.0998,0.371,0.6438,0.3792,0.53,0.3724,0.6724,0.4883,0.6462,,balanced,0.5226,0.7727,87.4,74.6,90.7,50.4,25.3,31.4
char_08736,male,33,athletic_lean,v_shape,0.004,0.4268,0.3358,0.5063,0.6735,0.5718,0.3735,0.5996,0.5636,0.4676,,upper_dominant,0.2646,0.4967,100.0,80.6,95.4,55.7,30.8,34.8
char_08737,male,15,overweight,rectangle,0.4008,0.0566,0.3985,0.3448,0.6338,0.5612,0.5389,0.5166,0.6448,0.5776,,balanced,0.4313,0.2253,104.6,116.3,130.4,71.2,34.3,40.9
char_08738,female,36,overweight,rectangle,0.4089,0.9582,0.2367,0.4391,0.7035,0.496,0.5957,0.4347,0.6962,0.7347,,balanced,0.5722,0.396,124.5,125.5,143.6,81.1,41.2,45.6
char_08739,female,28,normal,pear,0.2544,0.3026,0.3081,0.7743,0.4897,0.5521,0.6477,0.7556,0.723,0.4743,,balanced,0.6681,0.7205,103.4,102.8,119.3,65.9,32.4,37.9
char_08740,female,19,athletic_hyper,hourglass,0.0523,0.7513,0.3922,0.4609,0.6678,0.4879,0.4966,0.483,0.5741,0.3678,,balanced,0.5012,0.7944,102.2,82.6,100.2,58.0,30.7,35.4
char_08741,female,17,obese,apple,0.7588,0.3079,0.3907,0.341,0.4328,0.4347,0.3581,0.5696,0.4828,0.2696,,balanced,0.5075,0.8084,150.0,145.0,160.0,96.9,44.7,52.4
char_08742,male,33,athletic_hyper,v_shape,0.1471,0.7681,0.4227,0.692,0.647,0.392,0.4965,0.4582,0.5181,0.6619,,balanced,0.4392,0.3527,117.1,99.0,115.7,69.3,40.5,41.1
char_08743,female,17,obese,apple,0.622,0.0799,0.3773,0.3062,0.3382,0.3112,0.3507,0.5007,0.4357,0.6062,,balanced,0.6307,0.3081,136.8,143.0,158.3,85.3,39.5,46.5
char_08744,female,22,overweight,rectangle,0.4886,0.9821,0.3207,0.4869,0.6085,0.6563,0.3563,0.5734,0.6056,0.412,,balanced,0.7694,0.5656,132.9,137.4,157.7,88.5,44.1,48.5
char_08745,male,24,normal,v_shape,0.2273,0.865,0.4154,0.5589,0.2931,0.5931,0.5775,0.453,0.4439,0.2966,,balanced,0.3009,0.5346,129.8,107.1,123.9,74.9,44.3,44.2
char_08746,female,27,athletic_hyper,rectangle,0.0976,0.8727,0.3325,0.3837,0.3496,0.337,0.544,0.5644,0.377,0.2644,,lower_dominant,0.5752,0.2107,102.6,91.7,109.2,62.8,33.2,37.2
char_08747,female,35,athletic_hyper,v_shape,0.0802,0.844,0.4138,0.5571,0.3512,0.529,0.2673,0.5673,0.5409,0.3664,,balanced,0.2492,0.5807,101.3,86.6,102.7,59.7,31.8,36.6
char_08748,male,35,athletic_hyper,hourglass,0.0737,0.8592,0.466,0.7334,0.5245,0.6094,0.577,0.5709,0.4334,0.629,,push_dominant,0.4947,0.7399,125.5,90.4,109.1,67.2,40.6,40.4
char_08749,male,26,obese,apple,0.8379,0.4355,0.4941,0.5379,0.472,0.688,0.4732,0.447,0.4357,0.388,,balanced,0.7885,0.749,160.0,145.0,160.0,105.0,52.0,59.3
char_08750,female,24,athletic_hyper,v_shape,0.1422,0.7597,0.2965,0.6397,0.5068,0.4218,0.6353,0.5372,0.3397,0.4346,,balanced,0.3767,0.7176,103.1,92.7,109.2,62.8,32.8,37.7
char_08751,male,31,normal,rectangle,0.2223,0.7432,0.4604,0.416,0.258,0.2152,0.5084,0.3966,0.5152,0.2805,,balanced,0.8388,0.8142,125.7,106.1,126.7,75.1,41.9,43.0
char_08752,female,19,athletic_lean,rectangle,0.1049,0.6522,0.2842,0.6312,0.4903,0.56,0.3312,0.5832,0.621,0.3557,,balanced,0.6901,0.8647,103.7,87.9,106.3,60.7,31.3,36.1
char_08753,male,21,normal,pear,0.2607,0.1958,0.428,0.6727,0.4942,0.3943,0.6785,0.5853,0.4859,0.6943,,balanced,0.7035,0.3434,94.9,105.0,121.2,67.0,33.1,38.4
char_08754,male,19,obese,apple,0.7794,0.255,0.4322,0.3768,0.208,0.251,0.1375,0.2069,0.4375,0.185,,balanced,0.5074,0.6275,160.0,145.0,160.0,98.1,46.2,54.2
char_08755,male,31,normal,rectangle,0.1557,0.8457,0.4165,0.5973,0.732,0.6365,0.7523,0.7947,0.4947,0.5996,,balanced,0.7704,0.5414,125.1,101.2,121.2,73.0,42.3,42.1
char_08756,male,27,normal,pear,0.2145,0.3738,0.5045,0.4175,0.4361,0.5914,0.3898,0.5445,0.6898,0.4405,,balanced,0.6906,0.397,99.4,102.5,119.2,67.4,35.0,39.0
char_08757,female,35,underweight,pear,0.0039,0.2784,0.2699,0.4405,0.4992,0.5153,0.5054,0.7405,0.4693,0.5296,,balanced,0.8646,0.7541,101.1,76.4,94.3,52.6,26.6,31.8
char_08758,male,15,normal,rectangle,0.289,0.4918,0.4467,0.3362,0.6362,0.5074,0.4278,0.4215,0.6248,0.5657,,balanced,0.4698,0.8431,113.5,108.5,125.2,72.2,38.6,42.2
char_08759,male,25,normal,pear,0.3456,0.116,0.3954,0.4093,0.5117,0.5827,0.4963,0.7093,0.5919,0.6263,,balanced,0.847,0.578,102.0,111.8,129.7,70.7,33.4,39.4
char_08760,male,21,athletic_lean,hourglass,0.0435,0.4188,0.4331,0.2817,0.2945,0.3621,0.3698,0.5817,0.459,0.3487,,balanced,0.5634,0.8568,100.7,80.8,98.2,57.0,30.9,35.0
char_08761,male,23,normal,v_shape,0.1555,0.7074,0.4643,0.6108,0.5677,0.3961,0.6673,0.5296,0.3673,0.5672,,balanced,0.3736,0.578,116.1,98.1,114.6,68.5,39.5,40.9
char_08762,female,36,overweight,apple,0.5922,0.172,0.3414,0.3098,0.2812,0.5812,0.3569,0.5513,0.3291,0.5636,,balanced,0.3314,0.2305,135.4,137.2,150.7,81.7,39.0,45.9
char_08763,male,26,normal,pear,0.2936,0.2052,0.4264,0.598,0.3099,0.6099,0.49,0.4475,0.4609,0.4147,,balanced,0.6969,0.7423,100.3,106.0,123.2,68.3,33.6,39.0
char_08764,male,14,normal,v_shape,0.209,0.7854,0.4319,0.3784,0.5676,0.478,0.665,0.647,0.6784,0.4287,,balanced,0.2248,0.2161,121.0,104.6,119.9,71.5,42.0,42.5
char_08765,male,29,overweight,pear,0.4015,0.1283,0.3374,0.4909,0.7326,0.7044,0.4326,0.6924,0.4902,0.5311,,balanced,0.7828,0.6867,109.9,116.8,134.5,73.5,34.7,40.9
char_08766,male,36,athletic_lean,v_shape,0.1161,0.5306,0.4574,0.6316,0.4582,0.3856,0.4456,0.3316,0.3851,0.447,,pull_dominant,0.3725,0.3921,103.7,93.0,108.4,63.3,35.4,38.2
char_08767,male,20,normal,pear,0.3307,0.6059,0.4371,0.4491,0.3367,0.6367,0.5282,0.5441,0.5725,0.5682,,balanced,0.5845,0.6254,123.3,116.5,133.9,77.5,41.8,44.5
char_08768,male,22,athletic_hyper,hourglass,0.0753,0.9453,0.4631,0.6065,0.524,0.586,0.6403,0.5263,0.3403,0.5823,,balanced,0.4959,0.857,132.6,90.9,110.4,69.1,42.6,41.5
char_08769,male,25,obese,apple,0.8108,0.9717,0.4469,0.3133,0.6133,0.376,0.5363,0.3813,0.6046,0.4853,,balanced,0.2813,0.4723,160.0,145.0,160.0,105.0,52.0,60.0
