char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern
char_22491,male,33,normal,0.2178,0.1784,0.5072,0.4073,0.4642,0.5221,0.6102,0.3102,0.3236,0.4069,,balanced
char_22492,male,36,athletic_hyper,0.0938,0.8217,0.4038,0.4651,0.6258,0.3456,0.6037,0.4738,0.5497,0.6456,,lower_dominant
char_22493,male,24,obese,0.878,0.2757,0.4007,0.4779,0.5685,0.2685,0.4019,0.4852,0.5143,0.5464,,balanced
char_22494,male,33,normal,0.2995,0.1388,0.5338,0.4355,0.5493,0.5578,0.5537,0.5156,0.2578,0.5388,,balanced
char_22495,male,14,overweight,0.5163,0.2874,0.4251,0.4039,0.294,0.5298,0.3446,0.3581,0.594,0.4842,,balanced
char_22496,male,28,obese,0.9499,0.3123,0.4893,0.4904,0.3951,0.4888,0.3591,0.3518,0.6518,0.5781,,balanced
char_22497,male,21,normal,0.2013,0.1579,0.4454,0.6937,0.549,0.4135,0.5758,0.6725,0.7135,0.6317,,balanced
char_22498,male,25,overweight,0.4806,0.2331,0.5454,0.8349,0.7968,0.7112,0.5349,0.5929,0.8157,0.8329,,balanced
char_22499,male,28,normal,0.3136,0.1588,0.4067,0.4006,0.4843,0.6542,0.4002,0.5926,0.7002,0.6055,,balanced
char_22500,male,40,athletic_hyper,0.1305,0.9322,0.4813,0.4862,0.3209,0.3895,0.3117,0.2509,0.1862,0.3825,,push_dominant
char_22501,male,18,athletic_lean,0.072,0.4944,0.4232,0.5291,0.4322,0.3273,0.6273,0.3705,0.3951,0.5537,,balanced
char_22502,male,25,normal,0.2402,0.2571,0.4354,0.5631,0.6526,0.3526,0.4946,0.4746,0.5205,0.5177,,balanced
char_22503,male,28,overweight,0.5331,0.2461,0.4215,0.3195,0.3483,0.3011,0.374,0.6011,0.3089,0.4416,,balanced
char_22504,male,29,normal,0.2868,0.1943,0.3268,0.2254,0.3542,0.5241,0.4825,0.378,0.2862,0.2241,,balanced
char_22505,male,27,overweight,0.5318,0.2763,0.3934,0.3566,0.475,0.6416,0.499,0.6075,0.4291,0.6566,,balanced
char_22506,male,22,normal,0.3138,0.2675,0.4186,0.6392,0.6668,0.3935,0.3911,0.3668,0.5528,0.5003,,balanced
char_22507,male,24,athletic_hyper,0.1344,0.8786,0.4174,0.5845,0.6151,0.3165,0.433,0.3197,0.6165,0.5001,,upper_dominant
char_22508,male,20,underweight,0.1108,0.1473,0.3771,0.3246,0.3117,0.4194,0.6117,0.401,0.5932,0.4786,,balanced
char_22509,male,19,obese,0.7484,0.1791,0.4414,0.2166,0.4535,0.4981,0.349,0.1981,0.4715,0.2798,,balanced
char_22510,male,31,athletic_hyper,0.0894,0.6954,0.4665,0.4936,0.4826,0.4253,0.5554,0.6656,0.6415,0.3656,,balanced
char_22511,male,26,normal,0.2695,0.1948,0.4966,0.2771,0.3791,0.5571,0.3114,0.3392,0.2571,0.4466,,balanced
char_22512,male,33,athletic_hyper,0.0876,0.7907,0.2998,0.534,0.4551,0.6864,0.3864,0.5019,0.5123,0.6546,,upper_dominant
char_22513,male,33,normal,0.2503,0.2317,0.3959,0.7012,0.6518,0.7072,0.5103,0.4447,0.4072,0.7068,,balanced
char_22514,male,36,overweight,0.4133,0.3076,0.4471,0.3388,0.6388,0.4487,0.3628,0.4586,0.3987,0.534,,balanced
char_22515,male,34,athletic_hyper,0.1178,0.8559,0.4938,0.5453,0.3287,0.4751,0.3212,0.5083,0.5828,0.6212,,pull_dominant
char_22516,male,18,normal,0.2342,0.2008,0.4728,0.5187,0.5159,0.3811,0.4136,0.5799,0.6079,0.6811,,balanced
char_22517,male,29,normal,0.2546,0.174,0.4292,0.524,0.3041,0.404,0.4598,0.6041,0.5943,0.307,,balanced
char_22518,male,27,overweight,0.5518,0.2504,0.4133,0.6378,0.4423,0.4641,0.4744,0.5527,0.3617,0.6617,,balanced
char_22519,male,28,athletic_lean,0.0784,0.5496,0.3555,0.6452,0.4682,0.4689,0.5393,0.6295,0.3452,0.504,,push_dominant
char_22520,male,26,underweight,0.0953,0.1438,0.3689,0.3332,0.4385,0.6332,0.5566,0.3607,0.561,0.568,,balanced
char_22521,male,23,athletic_lean,0.1155,0.5382,0.472,0.773,0.4971,0.504,0.4822,0.5065,0.6393,0.473,,balanced
char_22522,male,18,normal,0.2015,0.2479,0.4368,0.1667,0.3841,0.4605,0.3725,0.4667,0.4524,0.2125,,balanced
char_22523,male,39,obese,0.7872,0.1759,0.446,0.2974,0.4687,0.4882,0.5974,0.323,0.5838,0.3102,,balanced
char_22524,male,21,normal,0.2024,0.1115,0.4434,0.4694,0.171,0.2594,0.3058,0.3117,0.3653,0.1694,,balanced
char_22525,male,35,overweight,0.4857,0.2007,0.5389,0.3363,0.4255,0.5607,0.5738,0.2738,0.5392,0.5067,,balanced
char_22526,male,39,obese,0.7738,0.2807,0.4572,0.3305,0.5189,0.4179,0.3198,0.3232,0.38,0.6198,,balanced
char_22527,male,36,underweight,0.1019,0.0191,0.3372,0.7788,0.5032,0.7308,0.7933,0.5958,0.7316,0.4933,,balanced
char_22528,male,20,overweight,0.5393,0.2665,0.4395,0.499,0.419,0.6132,0.686,0.4815,0.6347,0.719,,balanced
char_22529,male,23,athletic_hyper,0.1202,0.7873,0.4294,0.6902,0.5953,0.7078,0.533,0.6395,0.4322,0.7322,,balanced
char_22530,male,23,normal,0.2069,0.2076,0.449,0.3181,0.347,0.3622,0.4787,0.2957,0.5957,0.439,,balanced
char_22531,male,31,obese,0.6942,0.2991,0.4462,0.3717,0.5876,0.452,0.5174,0.2876,0.5625,0.5045,,balanced
char_22532,male,38,underweight,0.0825,0.0257,0.4227,0.4421,0.2582,0.4435,0.3895,0.2737,0.5582,0.3878,,balanced
char_22533,male,23,normal,0.3314,0.2616,0.3851,0.5943,0.4181,0.7181,0.6324,0.4448,0.682,0.6443,,balanced
char_22534,male,40,overweight,0.4578,0.2452,0.4942,0.4454,0.6697,0.6613,0.4305,0.5901,0.4331,0.3697,,balanced
char_22535,male,21,athletic_hyper,0.0633,0.816,0.4959,0.5604,0.2692,0.5692,0.5311,0.5631,0.4936,0.5635,,push_dominant
char_22536,male,17,obese,0.7104,0.3201,0.4547,0.2925,0.496,0.4166,0.5574,0.5356,0.5215,0.5925,,balanced
char_22537,male,36,overweight,0.4447,0.2568,0.4326,0.5962,0.3641,0.6313,0.3713,0.6641,0.5593,0.6368,,balanced
char_22538,male,14,overweight,0.5539,0.3061,0.4897,0.5119,0.5436,0.5259,0.5555,0.2555,0.5299,0.2972,,balanced
char_22539,male,18,obese,0.9012,0.3164,0.4688,0.3902,0.5429,0.5566,0.4441,0.5897,0.4506,0.2897,,balanced
char_22540,male,25,obese,0.8201,0.3062,0.3637,0.3629,0.2999,0.3207,0.5941,0.5472,0.534,0.5999,,balanced
char_22541,male,28,underweight,0.0426,0.1343,0.4209,0.486,0.3773,0.5758,0.6452,0.3452,0.6237,0.6207,,balanced
char_22542,male,20,obese,0.8064,0.2916,0.4111,0.3405,0.6242,0.4976,0.5135,0.6405,0.4357,0.3679,,balanced
char_22543,male,26,normal,0.1862,0.1753,0.428,0.4295,0.5928,0.6897,0.4168,0.5725,0.5033,0.3897,,balanced
char_22544,male,14,athletic_lean,0.0845,0.4,0.3888,0.4778,0.4409,0.6001,0.3001,0.3668,0.5282,0.3566,,balanced
char_22545,male,19,athletic_hyper,0.1198,0.8848,0.3599,0.5752,0.5169,0.5176,0.3126,0.2867,0.4227,0.2752,,push_dominant
char_22546,male,31,overweight,0.5508,0.2572,0.4627,0.5842,0.784,0.6739,0.8362,0.5648,0.6569,0.5362,,balanced
char_22547,male,15,overweight,0.4105,0.2394,0.4935,0.5317,0.4724,0.4941,0.5265,0.3327,0.6327,0.4983,,balanced
char_22548,male,17,normal,0.2853,0.1935,0.2888,0.4568,0.3799,0.4285,0.3592,0.6592,0.4215,0.361,,balanced
char_22549,male,32,normal,0.2689,0.182,0.3809,0.4027,0.3482,0.4445,0.396,0.3459,0.5937,0.2937,,balanced
char_22550,male,38,overweight,0.4357,0.2116,0.473,0.1548,0.199,0.1957,0.4459,0.3379,0.2732,0.1459,,balanced
char_22551,male,20,underweight,0.1027,0.1453,0.5395,0.3131,0.4994,0.2363,0.4638,0.5363,0.5187,0.3121,,balanced
char_22552,male,35,normal,0.2421,0.1298,0.4754,0.271,0.3147,0.3457,0.4229,0.5425,0.5223,0.571,,balanced
char_22553,male,33,overweight,0.5091,0.1632,0.3848,0.4792,0.5555,0.3579,0.6297,0.3616,0.6579,0.5155,,balanced
char_22554,male,35,obese,0.626,0.2094,0.4676,0.3466,0.5526,0.6466,0.5778,0.3979,0.3814,0.5767,,balanced
char_22555,male,37,normal,0.2534,0.2169,0.4243,0.4467,0.378,0.4497,0.5614,0.5935,0.2935,0.3126,,balanced
char_22556,male,34,athletic_hyper,0.1243,0.738,0.3835,0.5104,0.5228,0.3939,0.5678,0.2678,0.4683,0.3474,,upper_dominant
char_22557,male,22,athletic_lean,0.1339,0.443,0.3525,0.4946,0.4952,0.606,0.4102,0.5896,0.4364,0.306,,upper_dominant
char_22558,male,17,normal,0.2298,0.2777,0.5033,0.675,0.5714,0.6987,0.5521,0.5173,0.4301,0.7301,,balanced
char_22559,male,39,overweight,0.5121,0.2954,0.4586,0.5232,0.4694,0.3555,0.5755,0.455,0.5076,0.6555,,balanced
char_22560,male,24,overweight,0.529,0.1961,0.4595,0.5919,0.2919,0.4375,0.5109,0.3137,0.4743,0.4827,,balanced
char_22561,male,25,overweight,0.5766,0.1675,0.5618,0.6026,0.4321,0.5521,0.5136,0.6338,0.6051,0.7321,,balanced
char_22562,male,21,overweight,0.4481,0.295,0.4733,0.4423,0.6379,0.4644,0.5494,0.371,0.3743,0.3379,,balanced
char_22563,male,23,obese,0.6929,0.2324,0.4511,0.6925,0.5927,0.5353,0.61,0.4985,0.3925,0.4409,,balanced
char_22564,male,25,athletic_lean,0.0909,0.592,0.4199,0.4795,0.3172,0.361,0.4883,0.3969,0.6172,0.5838,,lower_dominant
char_22565,male,19,overweight,0.5229,0.2598,0.346,0.4643,0.5686,0.5564,0.2824,0.4191,0.5824,0.5572,,balanced
char_22566,male,29,obese,0.7885,0.1765,0.4352,0.485,0.4741,0.6528,0.4542,0.7542,0.455,0.5207,,balanced
char_22567,male,34,normal,0.2271,0.2751,0.5094,0.4656,0.5192,0.3529,0.6009,0.5075,0.3009,0.4821,,balanced
char_22568,male,37,athletic_lean,0.1115,0.6095,0.3648,0.4071,0.5244,0.5946,0.3116,0.3399,0.4032,0.6116,,upper_dominant
char_22569,male,37,normal,0.2942,0.1672,0.3287,0.4115,0.6351,0.6357,0.3525,0.3592,0.3357,0.4584,,balanced
char_22570,male,28,overweight,0.5049,0.2249,0.4097,0.3443,0.3882,0.6379,0.3685,0.4867,0.4509,0.6443,,balanced
char_22571,male,28,normal,0.2604,0.1911,0.436,0.3145,0.3265,0.3234,0.2948,0.5948,0.3532,0.3842,,balanced
char_22572,male,19,overweight,0.4255,0.2324,0.5719,0.4056,0.5697,0.4413,0.3852,0.34,0.5004,0.2697,,balanced
char_22573,male,22,underweight,0.0392,0.0334,0.3856,0.6067,0.5559,0.4669,0.3545,0.4107,0.6545,0.4525,,balanced
char_22574,male,14,obese,0.7,0.1864,0.3494,0.5461,0.7854,0.4854,0.6587,0.7245,0.5,0.5322,,balanced
char_22575,male,20,normal,0.2248,0.1228,0.2906,0.6535,0.5048,0.3535,0.5277,0.5909,0.4726,0.4165,,balanced
char_22576,male,33,overweight,0.4712,0.2333,0.4235,0.3484,0.2737,0.4348,0.3085,0.2395,0.5395,0.2758,,balanced
char_22577,male,14,athletic_lean,0.111,0.4,0.5409,0.5769,0.5265,0.5155,0.4729,0.4521,0.7521,0.5322,,upper_dominant
char_22578,male,27,athletic_hyper,0.1181,0.9056,0.4677,0.5045,0.6615,0.3615,0.6108,0.4677,0.3763,0.6039,,upper_dominant
char_22579,male,34,overweight,0.4794,0.2416,0.2316,0.4835,0.7835,0.6569,0.7291,0.7204,0.6539,0.6627,,balanced
char_22580,male,19,athletic_lean,0.081,0.5623,0.372,0.538,0.4065,0.5881,0.6349,0.3482,0.4149,0.3349,,upper_dominant
char_22581,male,33,obese,0.8206,0.3359,0.4277,0.3906,0.3728,0.3793,0.6466,0.6728,0.435,0.5613,,balanced
char_22582,male,21,underweight,0.0583,0.0991,0.4434,0.3709,0.425,0.4639,0.6709,0.3713,0.4946,0.3727,,balanced
char_22583,male,29,overweight,0.5556,0.209,0.4495,0.6233,0.4159,0.668,0.7159,0.5598,0.4902,0.6976,,balanced
char_22584,male,37,overweight,0.5737,0.1783,0.388,0.5755,0.2755,0.4,0.5122,0.3088,0.5254,0.4675,,balanced
char_22585,male,23,obese,0.7199,0.2314,0.4654,0.3678,0.3043,0.4474,0.6043,0.3174,0.3595,0.508,,balanced
char_22586,male,19,normal,0.1641,0.1289,0.5305,0.6378,0.3378,0.3892,0.3537,0.3907,0.435,0.6135,,balanced
char_22587,male,40,normal,0.2915,0.2074,0.443,0.5647,0.5831,0.559,0.565,0.476,0.776,0.6838,,balanced
char_22588,male,17,underweight,0.1159,0.0787,0.5636,0.5291,0.8,0.5949,0.5987,0.7607,0.8,0.5186,,balanced
char_22589,male,28,overweight,0.4386,0.2023,0.3906,0.5798,0.6171,0.458,0.3651,0.4452,0.5668,0.6651,,balanced
char_22590,male,33,overweight,0.4331,0.178,0.3576,0.5595,0.3664,0.3172,0.2595,0.4414,0.5537,0.2898,,balanced
char_22591,male,28,normal,0.2989,0.1373,0.5031,0.4647,0.417,0.3108,0.6108,0.5159,0.38,0.5426,,balanced
char_22592,male,39,athletic_lean,0.0807,0.5215,0.4157,0.5741,0.2996,0.5157,0.5677,0.3716,0.5822,0.2822,,balanced
char_22593,male,15,overweight,0.5369,0.2254,0.3711,0.4835,0.4079,0.3211,0.5346,0.4191,0.5801,0.2801,,balanced
char_22594,male,31,normal,0.2927,0.2757,0.4501,0.6123,0.6568,0.6242,0.3568,0.548,0.6328,0.6108,,balanced
char_22595,male,28,normal,0.2056,0.1565,0.4476,0.6178,0.6908,0.5431,0.6321,0.652,0.7527,0.4527,,balanced
char_22596,male,25,normal,0.3444,0.1419,0.3883,0.6406,0.7213,0.4598,0.429,0.4223,0.4213,0.6157,,balanced
char_22597,male,28,athletic_lean,0.1282,0.5449,0.4875,0.4165,0.6681,0.6607,0.3681,0.6192,0.6478,0.5884,,balanced
char_22598,male,25,athletic_hyper,0.116,0.89,0.357,0.4383,0.285,0.3347,0.5069,0.2231,0.2069,0.4581,,push_dominant
char_22599,male,20,overweight,0.535,0.251,0.4576,0.4397,0.5916,0.2916,0.3428,0.4562,0.4948,0.364,,balanced
char_22600,male,22,obese,0.7791,0.2623,0.4168,0.2548,0.3067,0.5283,0.5548,0.3073,0.4008,0.4914,,balanced
char_22601,male,20,underweight,0.0032,0.1117,0.4741,0.6337,0.6075,0.3977,0.3746,0.493,0.534,0.3337,,balanced
char_22602,male,23,athletic_hyper,0.1215,0.7152,0.3448,0.614,0.6232,0.54,0.3933,0.3232,0.3775,0.3547,,balanced
char_22603,male,31,normal,0.3416,0.1887,0.4438,0.6045,0.4138,0.4734,0.336,0.636,0.5443,0.4766,,balanced
char_22604,male,29,overweight,0.4466,0.293,0.4093,0.4532,0.7441,0.592,0.6574,0.7532,0.468,0.6894,,balanced
char_22605,male,19,athletic_lean,0.1078,0.6304,0.4461,0.4159,0.6291,0.6668,0.4114,0.3775,0.5343,0.6775,,upper_dominant
char_22606,male,29,normal,0.1864,0.2532,0.4054,0.6699,0.4506,0.5963,0.6914,0.3914,0.4846,0.5322,,balanced
char_22607,male,18,athletic_lean,0.1114,0.4835,0.471,0.5806,0.4594,0.6287,0.4951,0.479,0.3287,0.5726,,balanced
char_22608,male,15,athletic_lean,0.1259,0.4,0.4263,0.6035,0.5638,0.8,0.5528,0.702,0.6211,0.7094,,upper_dominant
char_22609,male,26,athletic_hyper,0.1041,0.8231,0.3414,0.7627,0.7573,0.8008,0.772,0.7956,0.8537,0.5537,,balanced
char_22610,male,20,underweight,0.1022,0.0446,0.5015,0.5113,0.5764,0.3483,0.4947,0.3245,0.455,0.6245,,balanced
char_22611,male,21,overweight,0.5356,0.2701,0.4838,0.6758,0.4458,0.5435,0.3758,0.5258,0.6602,0.6382,,balanced
char_22612,male,34,athletic_hyper,0.0961,0.916,0.4576,0.4124,0.3945,0.6649,0.4444,0.4089,0.679,0.379,,pull_dominant
char_22613,male,27,athletic_lean,0.1055,0.5349,0.4121,0.4545,0.4969,0.3799,0.2514,0.5482,0.4985,0.2482,,lower_dominant
char_22614,male,23,underweight,0.0868,0.104,0.3379,0.5334,0.5159,0.7482,0.5472,0.6256,0.559,0.4482,,balanced
char_22615,male,25,athletic_lean,0.1063,0.4859,0.4774,0.6253,0.6291,0.6074,0.3339,0.6292,0.6339,0.6232,,balanced
char_22616,male,19,normal,0.291,0.243,0.4754,0.5211,0.3981,0.6266,0.3732,0.3266,0.5987,0.3715,,balanced
char_22617,male,26,obese,0.918,0.2213,0.3231,0.6407,0.5614,0.5873,0.5332,0.4157,0.5875,0.3407,,balanced
char_22618,male,34,normal,0.1839,0.2589,0.4318,0.6901,0.7319,0.7351,0.5536,0.4598,0.7,0.4351,,balanced
char_22619,male,35,underweight,0.0925,0.0311,0.6123,0.6987,0.4116,0.5833,0.5733,0.6742,0.3987,0.5203,,balanced
char_22620,male,15,obese,0.7,0.286,0.4311,0.3588,0.5704,0.4629,0.5464,0.4014,0.4482,0.2704,,balanced
char_22621,male,28,underweight,0.0516,0.0444,0.4566,0.4723,0.4071,0.6191,0.3507,0.3826,0.6507,0.5805,,balanced
char_22622,male,29,athletic_lean,0.1179,0.6012,0.4259,0.6207,0.514,0.6689,0.5379,0.4409,0.4292,0.3689,,balanced
char_22623,male,36,athletic_lean,0.0958,0.6193,0.476,0.6337,0.6466,0.4027,0.517,0.3466,0.5368,0.4021,,balanced
char_22624,male,23,overweight,0.4952,0.2355,0.5292,0.4823,0.6925,0.5245,0.3925,0.5389,0.4091,0.5942,,balanced
char_22625,male,38,normal,0.2992,0.2106,0.4031,0.6941,0.4448,0.5915,0.3941,0.5686,0.6416,0.5631,,balanced
char_22626,male,26,normal,0.242,0.2164,0.4303,0.461,0.2528,0.3938,0.4215,0.5528,0.349,0.4876,,balanced
char_22627,male,31,athletic_lean,0.0538,0.467,0.4276,0.703,0.6573,0.509,0.531,0.5218,0.809,0.5307,,balanced
char_22628,male,40,overweight,0.4111,0.244,0.5468,0.6039,0.6408,0.4097,0.5549,0.3563,0.6563,0.4537,,balanced
char_22629,male,18,overweight,0.4145,0.2144,0.3578,0.6527,0.3681,0.5442,0.6681,0.5925,0.5275,0.3724,,balanced
char_22630,male,19,obese,0.8427,0.3171,0.4072,0.4062,0.3519,0.5153,0.5694,0.6519,0.4138,0.6255,,balanced
char_22631,male,39,athletic_lean,0.0893,0.5759,0.3068,0.6259,0.362,0.3914,0.4542,0.4113,0.3259,0.5408,,balanced
char_22632,male,34,obese,0.9647,0.2538,0.413,0.6174,0.6613,0.6108,0.4957,0.493,0.6973,0.3973,,balanced
char_22633,male,31,normal,0.2082,0.2108,0.4425,0.5289,0.6541,0.5329,0.3871,0.3932,0.3541,0.6524,,balanced
char_22634,male,18,overweight,0.5169,0.2975,0.3733,0.4415,0.5764,0.4613,0.7408,0.7386,0.5339,0.7415,,balanced
char_22635,male,36,obese,0.8938,0.1655,0.4471,0.4931,0.4416,0.69,0.6304,0.4982,0.3962,0.6962,,balanced
char_22636,male,22,underweight,0.0316,0.055,0.4609,0.5364,0.4551,0.2543,0.445,0.5543,0.4045,0.4557,,balanced
char_22637,male,27,athletic_lean,0.0856,0.5033,0.4978,0.4314,0.3888,0.6362,0.3362,0.496,0.6045,0.3607,,lower_dominant
char_22638,male,16,overweight,0.5609,0.2464,0.3471,0.6218,0.3694,0.6694,0.4728,0.6021,0.4796,0.4988,,balanced
char_22639,male,38,athletic_lean,0.1082,0.5538,0.492,0.5309,0.651,0.6731,0.4343,0.5107,0.3731,0.4775,,lower_dominant
char_22640,male,18,normal,0.3013,0.2539,0.4297,0.6462,0.5527,0.6553,0.4287,0.4355,0.3553,0.3856,,balanced
char_22641,male,23,obese,0.9143,0.2299,0.3504,0.3956,0.6516,0.4744,0.3516,0.5936,0.6318,0.4463,,balanced
char_22642,male,29,overweight,0.5089,0.2381,0.5176,0.5946,0.4554,0.3855,0.3026,0.6026,0.3579,0.5995,,balanced
char_22643,male,40,overweight,0.4301,0.2038,0.5115,0.594,0.4062,0.7062,0.4202,0.4387,0.6507,0.5886,,balanced
char_22644,male,29,underweight,0.0486,0.1353,0.452,0.6886,0.5064,0.7149,0.4227,0.7087,0.4149,0.711,,balanced
char_22645,male,17,obese,0.693,0.2189,0.5208,0.6061,0.3826,0.5073,0.5521,0.6803,0.5266,0.3803,,balanced
char_22646,male,40,normal,0.2503,0.1381,0.486,0.3584,0.1666,0.4446,0.3504,0.3811,0.1974,0.1446,,balanced
char_22647,male,27,obese,0.7447,0.2506,0.2555,0.2439,0.4913,0.2625,0.5439,0.4306,0.3851,0.4572,,balanced
char_22648,male,31,obese,0.9304,0.2805,0.3281,0.4493,0.7418,0.694,0.7098,0.6516,0.4418,0.4499,,balanced
char_22649,male,35,overweight,0.5559,0.3059,0.4379,0.416,0.4358,0.4633,0.4915,0.5459,0.716,0.4165,,balanced
char_22650,male,29,athletic_hyper,0.1326,0.9021,0.4399,0.4973,0.371,0.671,0.5317,0.5693,0.4046,0.5059,,balanced
char_22651,male,24,overweight,0.4825,0.2585,0.4517,0.5022,0.5303,0.4515,0.5995,0.3373,0.3934,0.6373,,balanced
char_22652,male,38,athletic_hyper,0.0941,0.7569,0.492,0.4788,0.4759,0.4858,0.5315,0.3405,0.6405,0.4876,,pull_dominant
char_22653,male,33,overweight,0.4387,0.2162,0.403,0.5843,0.616,0.5891,0.5819,0.7721,0.6334,0.4721,,balanced
char_22654,male,15,athletic_lean,0.0861,0.4,0.4041,0.6059,0.3623,0.498,0.6182,0.5803,0.3182,0.3679,,lower_dominant
char_22655,male,14,obese,0.6905,0.1714,0.5086,0.6663,0.6394,0.3663,0.5695,0.5304,0.4403,0.4955,,balanced
char_22656,male,26,overweight,0.4058,0.264,0.458,0.6039,0.554,0.4579,0.3645,0.388,0.6645,0.6384,,balanced
char_22657,male,21,overweight,0.46,0.2864,0.3158,0.5262,0.344,0.644,0.512,0.5718,0.4315,0.5069,,balanced
char_22658,male,40,obese,0.8694,0.2271,0.4267,0.4346,0.5941,0.3822,0.3963,0.4739,0.2941,0.356,,balanced
char_22659,male,21,normal,0.1948,0.1477,0.51,0.363,0.5251,0.4023,0.6261,0.3261,0.3487,0.3801,,balanced
char_22660,male,19,athletic_lean,0.1358,0.5065,0.475,0.3454,0.0774,0.1417,0.096,0.3297,0.3774,0.1812,,balanced
char_22661,male,39,normal,0.2348,0.1805,0.4373,0.3296,0.4214,0.4392,0.3468,0.6296,0.5703,0.443,,balanced
char_22662,male,24,athletic_lean,0.1109,0.4688,0.4205,0.5789,0.4327,0.714,0.5424,0.4215,0.7215,0.4949,,balanced
char_22663,male,19,athletic_hyper,0.0785,0.7581,0.3945,0.5822,0.552,0.6783,0.6809,0.5266,0.691,0.391,,upper_dominant
char_22664,male,24,normal,0.2919,0.1057,0.3338,0.1764,0.2484,0.2767,0.2251,0.4254,0.4764,0.233,,balanced
char_22665,male,34,obese,0.7185,0.3003,0.4634,0.319,0.6053,0.5662,0.46,0.5949,0.4378,0.3053,,balanced
char_22666,male,20,normal,0.3265,0.1778,0.5002,0.5161,0.5802,0.5946,0.4324,0.7324,0.5544,0.6158,,balanced
char_22667,male,36,obese,0.7698,0.2533,0.349,0.5939,0.5639,0.3713,0.6244,0.4647,0.6713,0.4127,,balanced
char_22668,male,28,normal,0.2802,0.1662,0.3312,0.6468,0.5495,0.4422,0.531,0.7188,0.5329,0.4188,,balanced
char_22669,male,16,overweight,0.4455,0.2482,0.3488,0.5292,0.7179,0.7436,0.4436,0.6152,0.6254,0.5577,,balanced
char_22670,male,22,athletic_hyper,0.0911,0.8729,0.4565,0.3723,0.4448,0.653,0.353,0.4565,0.4075,0.6354,,upper_dominant
char_22671,male,25,overweight,0.5756,0.2877,0.4921,0.5832,0.3937,0.4103,0.3682,0.5654,0.3135,0.6135,,balanced
char_22672,male,40,athletic_hyper,0.1121,0.9346,0.4891,0.3118,0.4563,0.3173,0.5692,0.3411,0.2692,0.4908,,balanced
char_22673,male,30,obese,0.9692,0.2656,0.3304,0.6579,0.4128,0.7128,0.6641,0.642,0.5413,0.707,,balanced
char_22674,male,34,overweight,0.4665,0.3097,0.4183,0.4184,0.7184,0.4679,0.5768,0.5864,0.4668,0.4754,,balanced
char_22675,male,26,overweight,0.5072,0.2557,0.3016,0.6301,0.5446,0.6402,0.5715,0.3402,0.4545,0.5323,,balanced
char_22676,male,23,overweight,0.4006,0.2706,0.387,0.4203,0.7203,0.6796,0.4593,0.5656,0.4325,0.693,,balanced
char_22677,male,24,obese,0.7259,0.2739,0.3567,0.6269,0.5595,0.3456,0.3838,0.5275,0.6456,0.5825,,balanced
char_22678,male,40,overweight,0.5059,0.3079,0.4196,0.3764,0.4987,0.3668,0.5528,0.659,0.6668,0.5784,,balanced
char_22679,male,15,overweight,0.4837,0.2109,0.4228,0.5977,0.4085,0.7085,0.561,0.5158,0.5523,0.4428,,balanced
char_22680,male,20,overweight,0.5149,0.2547,0.5543,0.4997,0.668,0.6146,0.368,0.432,0.6065,0.3783,,balanced
char_22681,male,31,athletic_hyper,0.1077,0.8537,0.3171,0.5762,0.5684,0.4946,0.6174,0.3174,0.4845,0.5371,,balanced
char_22682,male,38,normal,0.3102,0.2434,0.4809,0.6656,0.4186,0.3656,0.4018,0.503,0.616,0.4012,,balanced
char_22683,male,25,obese,0.8352,0.2939,0.3587,0.6238,0.4412,0.64,0.35,0.3917,0.65,0.4683,,balanced
char_22684,male,23,underweight,0.0883,0.023,0.4446,0.4145,0.1708,0.2252,0.3989,0.3249,0.2817,0.4708,,balanced
char_22685,male,21,underweight,0.133,0.1122,0.5756,0.644,0.552,0.344,0.5244,0.6007,0.5818,0.5253,,balanced
char_22686,male,14,normal,0.2873,0.2177,0.4493,0.5413,0.3167,0.2413,0.4823,0.5378,0.286,0.3528,,balanced
char_22687,male,34,underweight,0.0537,0.1691,0.3784,0.6272,0.609,0.5899,0.3535,0.6535,0.6185,0.4047,,balanced
char_22688,male,38,obese,0.6618,0.2558,0.5794,0.6417,0.4093,0.5714,0.3764,0.3417,0.4663,0.3474,,balanced
char_22689,male,19,overweight,0.5141,0.1689,0.4988,0.5591,0.7603,0.7883,0.8591,0.6312,0.7394,0.6527,,balanced
char_22690,male,37,underweight,0.0875,0.1355,0.4255,0.5644,0.4906,0.6261,0.7351,0.6125,0.6683,0.4541,,balanced
char_22691,male,21,obese,0.7768,0.2944,0.4041,0.3617,0.5372,0.3285,0.6285,0.4556,0.5938,0.5601,,balanced
char_22692,male,19,overweight,0.5692,0.216,0.4475,0.5136,0.4103,0.6246,0.5333,0.597,0.5929,0.3246,,balanced
char_22693,male,20,normal,0.2925,0.1347,0.463,0.3243,0.5846,0.3508,0.5753,0.3247,0.6243,0.5354,,balanced
char_22694,male,20,overweight,0.5494,0.3116,0.4168,0.6413,0.6239,0.4701,0.3413,0.567,0.5973,0.4074,,balanced
char_22695,male,25,underweight,0.1099,0.1486,0.5401,0.3535,0.5595,0.6099,0.5203,0.6535,0.4907,0.3806,,balanced
